,Tweets,label
87,Deeply grieved at the loss of young lives in a horrific suicide attack at a learning center in Kabul. Words can't express this sheer barbarism. We send our deepest condolences & most sincere sympathies to the bereaved families & people of Afghanistan.,political
88,"Federal Cabinet has approved changes in visa regime for Afghan nationals. Now our embassies will process their visa applications on the basis of their current nationality. Secondly, Afghan drivers & transporters will get multiple visa for a period of up to 1 year within 48 hours.",political
89,"Sad to hear that Maryam Baiti & Capt. Safdar have been diagnosed with Covid. My profound prayers and best wishes are with them for an early recovery. The way she led the PML-N political campaign has made all of us proud. Get well soon, Gurriya & Safdar.",political
90,The detailed judgment of the Hon'ble Supreme Court on the no-confidence issue has exposed the lies and propaganda of Imran Khan. The way Imran Khan broke the constitution and fabricated lies to color the change of government is very shameful. Everyone must read this court decision.,political
91,Today marks the 30th anniversary of demolition of historic Babri Mosque بابری مسجد. A process of revisionism put into motion by Hindu extremists has now become a living nightmare for Indian Muslims & other minorities. World needs to take note of rising religious hatred in India.,political
92,Nation is deeply grieved on the martyrdom of Lt. General Sarfraz Ali & 5 other officers of Pakistan Army. They were doing a sacred duty of providing relief to flood affectees. Will remain eternally indebted to these sons of soil. My heartfelt condolences to the bereaved families!,political
93,Just had excellent meeting with HRH Cown Prince Mohammed Bin Salman. We agreed to upgrade & enhance bilateral ties & fraternal bonds b/w  &  to new heights in line with the requirements of changing world. I told HRH people of Pakistan are eagerly looking forward to his visit.,political
94,Just concluded most cordial and highly productive talks with my brother President Erdogan. We have renewed commitment to inject greater substance to our existing strategic ties to the benefit of peoples of our two countries,political
95,"Honourable Supreme Court's detailed judgement on Vote of No Confidence exposes the lies  & propaganda indulged in by Imran Khan & Co. Utterly shameful how IK tried to undermine the Constitution & manufactured the lie of ""regime change"". The judgement is a must read for everyone.",political
96,"Today, a great era of Urdu literature has come to an end with the death of renowned poet and intellectual Amjad Islam Amjad. He cultivated a generation of intellectuals through his plays and writings. The chant of his poetry will continue to melt in our ears for a long time. May Allah bless them with paradise.",political
97,"Deeply indebted to my brother His Highness Sheikh Tamim bin Hamad Al-Thani, Emir of Qatar, for humanitarian assistance for flood victims, which includes a field hospital with 93-member staff. This hospital will be deployed in Sindh. We gratefully acknowledge this gesture of HH.",political
98,"I have appointed  as senior vice-president of PML-N. She has the drive, determination & experience to lead the party's organizational matters. I have no doubts that she will very effectively galvanise our party’s rank & file with the vision of our Quaid Nawaz Sharif",political
99,"Deeply grieved to hear about the passing of HH Sheikh Khalifa bin Zayed Al-Nahyan, President of UAE. UAE has lost a visionary leader & Pakistan a great friend. We send our heartfelt condolences & sympathies to the government & people of the UAE. May Allah rest his soul in peace!",political
100,"The entire nation, including me, pays homage to Subedar Shuja Muhammad, Naik Muhammad Ramzan and Sepoy Abdul Rehman, who were martyred in a vigorous operation against terrorists in Karam district. Undoubtedly, the sacrifices of the soldiers of the Pakistan Army for the protection of the country and the nation from terrorists are unforgettable.",political
101,Zero tax has been announced for import of agricultural machinery and implants. This major step will enable our farmers & agriculture to progress.,political
102,Our relationship with China has transformed into an Iron Brotherhood over last 71 years. This comprehensive strategic partnership has stood test of time & emerged as a factor of stability in the region & beyond. My congratulations to the govts & peoples of both countries.  ,political
103,"Today, the financial problems faced by students studying on scholarship from Balochistan in the educational institutions of Punjab were brought to my knowledge. I have directed that fifty percent of the educational expenses of all these students will be paid by the federal government so that they can continue their studies without any problem.",political
104,I congratulate the nation and the Pakistani cricket team for their brilliant win in the first Test match against Sri Lanka. I especially appreciate Abdullah Shafiq for the good strategy of Pakistani team captain Babar Azam and excellent batting. The entire team made the nation and the cricket fans happy by playing well,political
105,"In view of the increasing number of Corona cases in the country, I appeal to the entire nation to follow the instructions and SOPs related to Corona. Our frontline workers and doctors have sacrificed so much to keep us safe. We must not waste these gains against Corona.",political
106,I am very saddened to hear the death of the son of the eminent religious scholar Sheikh Muhammad Makki al-Hajjazi. We pray to Allah Almighty to grant the deceased a place in His mercy and grant patience to the bereaved family.,political
107,"A team effort is a key to achieving goals. There can be no service delivery without effective & proactive approach by civil servants. In my meeting today, I asked them to embody values of public service & go beyond the call of duty. We will also address their concerns about NAB.",political
108,"Keeping in view the climate change, a task force consisting of experts is being formed to prevent future incidents like Shaspar Glacier, effective measures to avoid food and water scarcity, water conservation and protection of existing reserves and a comprehensive strategy for forest protection. Actions will be taken.",political
109,The loss of more than 40 precious lives as a result of the bus accident in Lasbela is definitely not less than Qayamat Sughra. My sympathies and prayers are with the affected families. The provincial government should immediately investigate this tragic accident to find out the reasons.,political
110,"In the meeting with the delegation of CPNE, there was a lively discussion on the political, economic, foreign and security situation of the country. The leaders were informed about the government's efforts and strategies to deal with the challenges facing the country, especially the economic challenges. The role of CPNE in the relationship between the government and the people is very important",political
111,Federal cabinet has given serious consideration to an energy conservation plan. The plan will be approved after taking provinces on board. Extraordinary times call for extraordinary measures. Its effective implementation will save precious resources & help address energy crisis.,political
112,"Deeply grieved by the loss of precious lives in a tragic fire incident in Abu Sefein Church in Giza, Egypt. On behalf of the people of Pakistan, I extend my most sincere condolences to  & families of the deceased and pray for the speedy recovery of those injured.",political
113,Sajdah in the presence of Allah Ta'ala brings thanks for making us red-faced once again. Chaudhry Shujaat Hussain is the political heir and pioneer of Chaudhry Zahoor Elahi Shaheed. He once again revived the democratic tradition of his great father and family. Their role is democracy and constitutional values.,political
114," LIVE: In a Roundtable titled 'Climate Change and the Sustainability of Vulnerable Communities' led by , Prime Minister of Norway,  Prime Minister of Pakistan and facilitated by Gim Huay Neo, Managing Director, Centre for Nature and Climate, .",political
115,I am deeply grieved to hear of the Shahadat of our brave jawan of the Punjab police Kamal Ahmad. My hearfelt condolences & prayers are with his wife & children. I fully stand by our law enforcement agencies in their mission to protect the lives & property of our citizens.,political
116,"In addition to stating Pakistan's position on issues critical to our foreign policy, I made it clear to world that Pakistan desires peaceful & good neighbourly relations with India. For this, India should reverse post-August 2019 actions & stop the process of demographic change.",political
117,Visiting flood affected areas & meeting people. The magnitude of the calamity is bigger than estimated. Times demand that we come together as one nation in support of our people facing this calamity. Let us rise above our differences & stand by our people who need us today.,political
118,"In line with his commitment, my brother H.E. President  is leading humanitarian aid drive for flood affectees. Turkey  has mobilized massive relief effort. 6 flights have landed so far; 2 more will arrive tomorrow. Train carrying relief goods left Ankara for Pakistan",political
119,"Worst among IK’s damaging legacy is blatant defiance & undermining of constitutional authority. Unfortunate that from President to Dy/Speaker NA to Governor Pb, those holding high offices have chosen blind loyalty to their leader @ expense of their constitutional responsibilities",political
120,"SAARC Charter Day today is a reminder of vast untapped potential of regional development, connectivity & cooperation among countries of South Asia. The people of SAARC countries are victims of these missed opportunities. Pakistan is ready to play its part for revival of SAARC.",political
121,Türkiye'nin 99. Cumhuriyet Bayramı'nda Cumhurbaşkanı 'a ve Türk milletine en içten selamlarımızı gönderiyorum. Gazi Mustafa Kemal Atatürk'ün önderliğinde Türk milletinin kahramanca yürüttüğü bağımsızlık mücadelesi tarihin kayıtlarında önemli bir yere sahiptir.,political
122,"I strongly condemn the attack on senior journalist/analyst Ayaz Amir. Such attacks on media persons are totally unacceptable in a democratic society. On my directions, Punjab Chief Minister has ordered a high-level inquiry into the sad incident to bring perpetrators to justice.",political
123,"Building on the pro-youth work we did in Punjab, the government launched various initiatives yesterday that aim to empower & facilitate our youth to become entrepreneurs. This is merely a beginning. A lot more will be rolled out in the weeks and months to come.",political
124,I condemn in strongest possible words hurtful comments of India's BJP leader about our beloved Prophet (PBUH).  Have said it repeatedly India under Modi is trampling religious freedoms & persecuting Muslims. World should take note & severely reprimand India. Our love for the >,political
125,The initiative of constructing a dam of three kilometers within 36 hours with the cooperation of civil and military authorities to protect Dadu grid station from flood is commendable. I congratulate the NHA team for removing the landslide on M-8 between Ratodero and Khuzdar and restoring the last highway of Balochistan to traffic.,political
126,The devastation caused by continuous rains and floods in Balochistan is indescribable. All the institutions of the government have definitely stepped up the rescue and relief work keeping the situation in front. We will not sit down from China until the resettlement of the victims is complete.,political
127,"In my interactions with the world leaders on the sidelines of  Session, I apprised them of the flood disaster & highlighted the need for a collective action to deal with climate change. I also told them Pakistan is keen to build partnerships in the realms of trade & economy.",political
128,"During my visit to Gwadar, I witnessed how PTI govt miserably failed the people of Gwadar. Despite wasting billions of rupees & precious time, it could not complete any project for resolution of water & electricity issues for the locals who gave great sacrifices for Gwadar port.",political
129,"An inspirational story of a young man from Balochistan, who didn't allow his circumstances to dampen his spirits of entrepreneurship. Launching a start-up of Balochi handicrafts that are a feast for the art lovers, he has shown how talented our youths are. A proud asset for !",political
130,"Congratulations to the whole team led by CM Punjab Hamza Shehbaz for introducing a comprehensive, progress Local Government Act 2022. An effective, efficient & autonomous local government system is key to delivering on citizens' expectations. It will help produce local leadership",political
131,It has always been my firm belief that Pakistan will develop only through tireless work day and night. Dharna politics is poisonous for the development and stability of Pakistan. All our attention and capabilities are currently focused on fulfilling the duty to overcome governance and economic issues. /1,political
132,We are grateful to the United Kingdom  for a pledge of an additional 9 million pounds at Resilient Pakistan Conf. The aid will help in providing technical support for disaster & climate planning as well as for restoration of healthcare & educational services in flood-hit areas.,political
133,ودَّعتُ للتو طائرة شحن محملة بمواد إغاثة بوزن (٢٠) طناً لضحايا زلزال تركيا، أقامت باكستان جسراً جوياً، وبرياً، وبحرياً لتقديم المساعدات الإغاثية لإخوتنا في سوريا وتركيا.,political
134,I am deeply saddened and saddened by the martyrdom of three security personnel guarding the polio team in Tank. May Allah give patience to the bereaved of the martyrs. I have directed the Home Minister to conduct a complete investigation into the incident and submit the report in the next cabinet meeting.,political
135,"The Power Division informed the Federal Cabinet in detail about the recent load shedding situation in the country today. Due to the criminal negligence of the PTI government, the 3963 MW projects which were to be completed in 2020-21 have been stalled. Due to the non-completion of these projects, the people faced the punishment of load-shedding",political
136,"What an amazing news to wake up to early this morning! Arshad Nadeem has done Pakistan proud by winning the first gold medal in Commonwealth Games. His consistency, passion & hard work hold lessons for our youth. Congratulations Arshad on your brilliant achievement.",political
137,"Teams comprising doctors, paramedics & rescue workers are being sent to Türkiye today to help with the ongoing rescue efforts. A plane carrying medicines and other essential relief goods is also being dispatched soon.",political
138,"Development of IT sector can place our economy on solid footings. For this to happen, IT industry needs to be supported. Today I have constituted a committee of industry leaders to resolve hurdles. Target of increasing IT exports to $15 billion in 3 years is very much achievable",political
139,أبارك لأخي صاحب السمو الملكي الأمير خالد بن سلمان بن عبد العزيز آل سعود بمناسبة صدور الأمر الملكي بتعيينه وزيرا للدفاع، متمنيا لسموه النجاح والسداد في مهام منصبه الجديد، سائلا الله عز وجل أن يديم على الشقيقة المملكة العربية السعودية نعمة الأمن والأمان، والرخاء والازدهار.,political
140,Such nonsensical rhetoric is an attempt to remain politically relevant. The whole nation knows how he has used politics of hatred to divide the society for the sake of power.,political
141,Happy to interact with award winners at National Amateur Short Film Festival this evening. They impressed the audience with their innovative filmmaking talent. These young men & women will be the key to tell Pakistan's story to the world. Govt will support them in every way.,political
142,"Nothing big can be achieved without hard work. The success of Resilient Pakistan Conference owes itself to excellent team work. I commend Bilawal Bhutto who led FO team superbly, Ahsan Iqbal, Sherry Rehman, Ishaq Dar, Marriyum Aurangzeb & Hina Rabbani for their dedicated efforts.",political
143,Music maestro Nusrat Fateh Ali Khan left this world 25 years ago but his voice continues to mesmerise the world. His music echoes through generations and inspires people across the world. Deeply appreciate his services for Pakistani music.,political
144,"This facilitation in the visa regime is aimed at bringing both countries closer, helping Afghan people & attracting business and investment from wider Central Asian region. I have directed Interior Ministry to work on a more liberal visa policy.",political
145,"Every speech Imran Niazi delivers shows how unfit he is to hold public office. Under his direct supervision, the PTI has run a sordid campaign to defame national institutions & thus undermine Pakistan. He is rewriting Machiavellian principles of politics in his lust for power.",political
146,Team Pakistan  fought back hard & brave. Great bowling performance. But England  played better today. We are proud of our boys in green for making it to the final match of this mega tournament. ,political
147,"I extend my heartiest felicitations & greetings to Hindus around the world, especially our Pakistani Hindu community, on the festive occasion of Holi. May the Festival of Colours & Spring bring peace and joy for all!",political
148,"It’s time for nations to come together in solidarity, fully respecting all human rights and guaranteeing a safe space for environmental defenders & all actors in society to contribute to our climate response.We need all hands on deck for faster, bolder .",political
149,"On this International Nurses Day, I pay my rich tributes to the nursing community around the world & especially to Pakistani nurses for their invaluable services during Covid-19. They work in challenging circumstances & their role is critical to functioning of our health system.",political
150,Just spoke to H.E. President  to express our profound condolences & prayers at the human & material losses in the earthquake. I told the  President that Pakistan would do anything to help their Turkish brothers & sisters during this challenging time.,political
151,"Sukkur-Hyderabad Motorway will be completed in a short period of 30 months and will connect Peshawar-Takarachi, all major cities of Pakistan and it will create about 25 thousand new employment opportunities. Critics of the construction of motorways and other mega-projects in the past are now appreciative of these projects.",political
152,"World Bank is a longtime development partner of Pakistan. I thank Mr. David Malpass , the president of the  Group, for pledging $ 2 billion for recovery, reconstruction and rehabilitation at Resilient Pakistan Conference in Geneva.",political
153,"Info Tech sector has shown amazing promise for growth. There is a tremendous potential for IT exports. We will focus on policies to enable IT field to unpack its potential. If right set of policies are in place, IT sector is capable of exporting up to $15 billion in 2-4 years.",political
154,He is the first person in history who has fallen into this abyss of indecency as the head of a party. They had set out to build a nation and corrupted the morals of the nation. To Allah we belong and to Him we shall return,political
155,په شمالي وزیرستان کې امن و امان زمونږ د ملی پوڅ او د قبائلو د مثالي قربانیو اور شھادتونو ثمر دی. د دھشګردی پر ضد جگړه کې د پاکستان په پرتله بل هېڅ هېواد نہ دی رسیدلی. موږ خپلو عسکرو او هیوادوالو ته د دوی جرأت پہ اړہ سلام پیش کوو!,political
156,"Good news .  conference has exceeded expectations. international community has united in solidarity with Pakistans flood victims & pledged 9 billion dollars for recon. , rehab. & relief. We are particularly grateful to  for his leadership.",political
157,We gratefully acknowledge British Prime Minister 's message of sympathy & support for the flood affectees in Pakistan. Pakistan is ground zero for climate-induced catestrophe. We look forward to our friends to step up to the plate & help the suffering humanity.,political
158,"On the auspicious occasion of Eid-ul-Zahi, I congratulate the entire Pakistani nation and pray to Allah Almighty to accept and accept our prayers and sacrifices and make them a source of pleasure for us. .",political
159,"I commend performance of FBR for achieving tax collection target of Rs. 6.1 trillion. This sets a good example for other ministries to step up to the plate. My congratulations to Finance Minister Miftah Ismail, MOS Dr Ayesha Pasha, Chairman FBR & his team. We still have to go far",political
160,"I have ordered Ministries of Petroleum & Finance to pass on the reduction in the prices of POL products in the international market to people. They have faced economic difficulties & the relief is their right. With Allah's grace, we will continue to bring ease in their lives, IA.",political
161,"PKLI was set up to provide kidney/liver transplant facility in Pakistan, for which patients usually travel abroad for expensive treatment. During my visit today, it pained me to see the hospital running ordinarily, far below it’s capacity & intended purpose for deserving people.",political
162,I am very happy to say that the 720 MW Croat Hydropower Project has started operations. No substantial progress could be made on this project in the entire four years of the previous government. It is the first hydropower project to be completed under CPEC. I am grateful to the Chinese government for supporting this project.,political
163,"In an era of pandemics and natural disasters, the world should learn to adapt to new ground realities. We can't allow these catastrophes to affect our development & people-to-people bonds.",political
164,"For 8 years, Imran Niazi used all means, fair & foul, to delay the judgment. It includes 9 petitions in IHC & over 50 adjournments. For 5 years, he willfully & knowingly submitted false affidavits. It is proven now that PTI is a foreign-aided party without any shadow of doubt.",political
165,I express our profound sadness at the loss of precious lives in an explosion at a coal mine in Turkey’s Bartin province. Our thoughts & prayers are with the bereaved families & the Turkish people. May those still trapped are rescued at the earliest.,political
166,Today we pay rich tributes to our police force for their sacrifices in the line of duty. They have been the first line of defense in the fight against terrorism. It is the blood of martyrs that make nations strong & protect their future.,political
167,"Today the nation pays homage to Pakistan's founding fathers for their political wisdom, sagacity & determination to wage a relentless struggle for a separate homeland. The day is a reminder that no matter what the challenges, human will is capable of attaining the impossible 1/2",political
168,"In my meeting with HRH Crown Prince Mohammed Bin Salman on the sidelines of , we built on our earlier discussions. Middle East Green Initative is pioneering ecosystem restoration initiative under his dynamic leadership.  is keen to work with  to address issue of climate",political
169,"It is with great sadness that I have come to the news that due to the earthquake in Afghanistan, people have lost their rights. The people of Pakistan shared the grief of their Afghan brothers. I pray for the speedy recovery of the injured. Pakistani officials are ready to help Afghanistan in this difficult time.",political
170,"Imran Niazi suffers from a memory loss & needs a few reminders. One, as per Transparency International report, corruption increased during his rule.Even transers/postings were on sale in addition to big scams.Two, the people are paying the price of how he mismanaged the economy.",political
171,"It is my pleasure to extend our heartiest congratulations to H.E. President Xi Jinping & the people of China on the start of the Chinese New Year today. May the Year of the Rabbit be filled with love, peace & prosperity for our Chinese friends.",political
172,Federal government will extend all support necessary to Punjab govt for security & investigation. Violence should have no place in our country's politics. 2/2,political
173,"I congratulate the Ministry of Information and Broadcasting, ISPR and all related institutions under the leadership of Maryam Aurangzeb for organizing wonderful events on the occasion of Pakistan's 75th Independence Day. Living nations do not let their young generation forget their identity, and on this historic day you all made sure of the Mill Cross thing.",political
174,"I wish to thank HRH Crown Prince Mohammed bin Salman for the warm welcome & gracious hospitality during my visit. Pakistan & Saudi Arabia have entered into a new era of deeper engagement & cooperation. Eid Mubarak to His Majesty King Salman, HRH the Crown Prince & people of ",political
175,"3rd International Seminar of Asia-Pacific Parliaments on Sustainable Development Goals, starting in Islamabad today, should priortize climate change as the foremost global challenge. Dream of achieving SDGs cannot be realised without empowering countries to fight climate threat.",political
176,"Zero tolerance for any laxity in our natitonal fight against polio. We are now going to focus on the districts of South KP, particularly Bannu, North & South Waziristan in our anti-polio drive. The best performing officials will be acknowledged & recognised as national heroes.",political
177,"Deeply saddened after the roof of a dilapidated house collapsed in Chilas, Bonar Das, killing 9 people. We share the grief of the bereaved family and extend our condolences to the rest of the family. May Allah grant the deceased a high place in Jannat al-Firdous and grant patience to the bereaved. Amen",political
178,"Grateful to European Union, particularly  , President of  for the announcement of €30 million in new EU humanitarian aid for Pakistan. Gravity of food & health challenges can be met through deeper cooperation from the world.",political
179,"The coalition government is diversifying the energy mix by pivoting to renewables, which are key to energy security. The idea is to gradually but surely increase our dependence on indigenous resources. This will provide relief to common man & save precious foreign exchange.",political
180,"In its tenure of nearly 4 years, the PTI govt took loans worth Rs 20,000 billion, which was an increase of 80% in the loans taken since 1947. Do they have any single project to show for these loans? People want answers.",political
181,"Our government is currently busy with the rehabilitation of the flood victims, so there is no time for your accusations and misunderstandings. As for the donation, we hope that you will use the current funds as well as the donations taken in the name of the flood victims of 2010 and illegal foreign funding. Pi must be calculated in the same way > 1/2",political
182,بمناسبة تعيينه رئيساً لمجلس وزراء المملكة العربية السعودية، أبارك لأخي ولي العهد الأمير محمد بن سلمان بن عبدالعزيز آل سعود، وأدعو لسموه بالتوفيق والسداد وللمملكة العربية السعودية الشقيقة بمزيد من التقدم والازدهار في ظل قيادة خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود.,political
183,"Today, the nation needs to adhere to the eternal golden principles of faith, unity and organization of the fathers of the nation in order to cope with the challenges facing Pakistan. The dear country, surrounded by economic problems, is facing the natural calamity of floods.",political
184,I offer my condolences to the family of General (rtd) Pervez Musharraf. May the departed soul rest in peace!,political
185,The highly offensive desecration of the Holy Quran by a Danish politician is the third such incident in a row that should be strongly condemned by the civilised world. The need for global unity to fight Islamophobia couldn't be more urgent than it is now. We are deeply hurt.,political
186,Türkiye'nin 99. Cumhuriyet Bayramı'nda Cumhurbaşkanı 'a ve Türk milletine en içten selamlarımızı gönderiyorum. Gazi Mustafa Kemal Atatürk'ün önderliğinde Türk milletinin kahramanca yürüttüğü bağımsızlık mücadelesi tarihin kayıtlarında önemli bir yere sahiptir.,political
187,Thank you Secretary General  for your strong advocacy of the plight of flood victims & drawing world's attention to the most urgent actionable issue of climate change. International community should move away from talking about climate to acting together. ,political
188,It is important to engage our people in the parliamentary proceedings. They should know how parliament works and what their representatives are doing.,political
189,Avenfield Reference highlights how system of accountability was used to discredit & defame Mian Nawaz Sharif & Maryam Nawaz.Such a vendetta-driven process led to disruption of the country's democratic evolution & caused political instability that took a terrible toll on politics.,political
190,"Your vote is power. Use this power to reject the politics of anarchy, division & hate. Our beautiful country is much more than what this man has reduced it to. Cast your vote for national development & bright future of your children. I have my faith in your power to choose.",political
191,"Pakistan fell 12 points on Press Freedom Index during last year of Imran Khan's govt & 18 points during his tenure. It not only earned him shameful title of ""press freedom predator"" but also placed our democracy in bad light. We are fully committed to freedom of press & speech!",political
192,"As the world faces the prospect of a recession fuelled by increase in the energy & food prices, there is a greater need to promote engagement & understanding to form win-win partnerships. Climate induced disasters call for synergized efforts for mutually beneficial outcomes.",political
193,"A massive national effort is underway to restore essential services in the flood-hit areas. NHA, DISCOs, PTA & other federal departments have done amazing work against the heaviest of odds & largely rehabiliated the damaged infrastructure. My appreciation for all public servants.",political
194,"Presenting Pakistan's case at both the international forums was the result of excellent team work. I particularly appreciate Foreign Minister Bilawal Bhutto, Minister for Information Marriyum Aurangzeb & Minister for Climate Change Sherry Rehman for their hard work & assistance.",political
195,"Congratulations to Federal Minister for Finance  & his entire team on the presentation of a balanced, progressive and pro-people budget. Making a budget in financially challenging times with so many constraints is no less than a herculean task.",political
196,It is my pleasure to extend heartiest felicitations & greetings to the people & government of the United States on their Independence Day. My govt looks forward to engaging with the Biden Administration at all levels to promote our bilateral relations including trade & investment,political
197,Highly grateful to UN Secretary General H.E.  for his unwavering support to Pakistan's flood victims & raising his voice for recovery & reconstruction of  with resilience. He played a pivotal role in making Resilient Pakistan Conference a resounding success.,political
198,لقاء مثمر جمعني بصاحب السمو الملكي الأمير محمد بن سلمان، اتفقنا على رفع مستوى العلاقات الثنائية والروابط الأخوية بين باكستان والمملكة العربية السعودية والأخذ بها إلى آفاق جديدة وفق متطلبات العالم المتغير بصورة مستمرة، وأخبرت صاحب السمو الملكي أن شعب باكستان يتطلع بشغف إلى زيارته.,political
199,"Honoured to host our players & athletes who made the country proud by winning various medals in the Commonwealth Games. Their hard work & devotion was exemplary. Today I also announced the revival of the departmental sports, which was a long-standing demand.",political
200,"Today, while meeting the flood victims of Khyber Pakhtunkhwa, I assured them of the government's full cooperation in their rehabilitation. Belonging to any political party or region, rehabilitation and service to flood victims is our national mission. Pakistan is our country which we have to serve together. God willing",political
201,"Deeply grieved at the passing of Her Majesty Queen Elizabeth II. Pakistan joins the UK & other Commonwealth nations in mourning her death. My heartfelt condolences to the Royal Family, people & government of the UK.  ",political
202,"Deeply grieved at passing of prominent Kashmiri leader Altaf Shah, son-in-law of Syed Ali Geelani, while in Indian captivity. Modi regime denied him treatment despite knowing he was cancer patient. Custodial killings are norm in Modi's India. My condolences to the bereaved family",political
203,"The 27th of October is observed as Black Day when India illegally, immorally & forcibly occupied Jammu & Kashmir in 1947. This Day is a testament to Kashmiris' legendary courage & resilience they have shown in standing up to the Indian occupation forces over the last 75 years. /1",political
204,"In my address at Resilient Pakistan Conference, I outlined recovery, rehabilitation & reconstruction needs of Pakistan over medium to long terms. I explained how flood ravages have caused learning, health & infrastructure losses. I alerted world to spectre of food insecurity.",political
205,"I direct the Muslim League (N) workers to donate blood to save the lives of those injured in the suicide attack, especially the people with 'O-Negative' blood, students and party workers are appealed to immediately. Reach Lady Reading Hospital, Peshawar and contribute to saving precious human lives.",political
206,"Today we acknowledge, applaud & pay tribute to our women for their heroic struggle & incredible contribution to society. The odds could not have been heavier but their resolve to navigate through them is what gives us hope in the future.. 1/2",political
207,"In the following tweets, I explain the rationale behind the announcement of 10% super tax on the affluent people.",political
208,"Yesterday ISI Officer Naveed Sadiq came to pay homage to the family of Shaheed on behalf of himself and the nation. Of course, it is thanks to the martyrs of the country like Naveed Sadiq and Nasir Abbas Shaheed that the nefarious intentions of elements hostile to Pakistan were crushed. The nation will always be grateful to its martyrs and their families",political
209,"Highly grateful to H.E. President Xi Jinping  for Chinese assistance package of RMB 400 million, up from initial RMB 100 million, for flood victims in Pakistan. This is a reflection of our unique bond of friendship. This support will help provide much needed relief to the people.",political
210,"Polio is a deadly virus that threatens not just life but also the future of our children. It is regrettable that we have not fully eliminated it so far. Polio campaign starting today aims to target 25 most vulnerable districts. Let us make it a success& defeat polio, once for all",political
211,"The investigation report of the reliable international organization Financial Times is a serious indictment against Imran Niazi, which has exposed the facts of foreign funding of PTI, remittance of illegal huge amounts. The concrete facts stated in the report are telling that Imran Niazi is a figure of lies, contradictions and hypocrisy.",political
212,"According to my promise to the people, the coalition government has immediately transferred the benefits of the reduction in oil prices in the world market to the people. I believe in always speaking the truth to people.",political
213, being held in Egypt can be a watershed in humanity's fight against climate change & global warming. Extreme climatic events in Pakistan & Horn of Africa this year have showcased globalisation of climate change. Turning a blind eye to its lethal effects will be criminal.1/3,political
214,The whole nation comes together today in paying homage to our martyrs & Ghazis who put their lives on the line to defend the motherland against the Indian aggression. Together our armed forces & people thwarted the Indian machinations to undermine our territorial integrity.,political
215,Our government stands firmly behind Roshan Digital Account scheme. Happy that yesterday State Bank received $57 million the largest inflow in a day ever. We have now crossed $4.5 billion in total deposits. I thank overseas Pakistanis for reposing their trust in the motherland.,political
216,"I extend my profound gratitude to His Excellency Syed Ebrahim Raisi, President of Islamic Republic of Iran  , for his message of support and solidarity to the government and people of Pakistan . We gratefully acknowledge his offer of support at this difficult hour.",political
217,"It is important to understand the context of this visit. After the corona epidemic, the world is moving from economic slowdown to recovery. Geopolitical tensions have affected supply and demand and rising energy and food prices have added to the problems. Common challenges require finding new ways to collaborate.",political
218,Deeply grieved over martyrdom of Lt Col Laiq Baig Mirza in Balochistan. Our law enforcement agencies will hunt down all those who perpetrated this heinous crime & bring them to justice. My thoughts & prayers are with bereaved family. Nation grieves with them & shares their sorrow,political
219,Terrorists want to spread fear and panic among people through heinous acts and nullify our achievements of great sacrifices against terrorism and extremism. My message to all political forces is to unite against the enemies of Pakistan. We will fight our political quarrels later.,political
220,"True public service is serving the people and making their lives easyWell done, Saad Rafique ",political
221,"At Asia-Pacific ICT Awards, I made a case for digital empowerment of our youth. In an age defined by technological disruption, our youth needs to focus on big  ideas. Our current IT exports have a potential of billions of dollars. Govt is taking steps to enhance our exports.",political
222,Mir Balakh Sher Mazari was a veteran Baloch politician who played leading role in the country's politics. Our national politics is poorer with his death. He belonged to a breed of public servants who believe in values & principles. My heartfelt condolences to his family & friends,political
223," needs to recognize the loss and damage experienced by Pakistan and it needs to define a clear roadmap to deal with it,  said today in a joint press encounter with . ",political
224,"I urged the world to wake up to the defining challenge of climate change in terms of translating commitments into real-life outcomes. This calls for a transformational shift in flow of capacities, finances and technology to deal a decisive blow to the challenge of climate change.",political
225,Saddened and saddened by the loss of 19 precious lives as a result of the boat capsizing accident in the Indus River near Rahim Yar Khan. We pray to Allah Almighty to grant the deceased a place in His mercy and grant patience to the affected families.,political
226,"Keeping in mind our resources, all of us Pakistanis have to ensure energy saving and effective and efficient use. Today, the government has started the implementation of the energy saving plan with detailed consultation. We have to change our behavior in every sphere of life to make the energy saving plan successful.",political
227,". Give a clear verdict against those who lie, take away the facility of 100 units of free electricity.",political
228,"During my recent visit to Gwadar, I realized how the PTI government has harmed the people of Gwadar. Besides wasting billions of rupees and precious time, the previous government failed to complete a single project for electricity/water for the local people of Gwadar who sacrificed for the construction of the port.",political
229,"Government has taken this decision for the purpose of poverty alleviation. We have asked our affluent segment of society to fulfil the national duty by sharing the burden, for it is the poor who have always borne the brunt & rendered sacrifices for the country.",political
230,"I thank H.E. Mr. , Prime Minister of Belgium , for sending humanitarian assistance to support the flood victims in Pakistan. At the moment, Pakistanis are fighting one of the world gravest natural calamities & need the international community to stand by them.",political
231,This is the first budget that contains the plan for revival of the economy. The hard decisions we have taken will enable the country to overcome the economic crisis. The government has tried its best to place minimum burden on lower income & salaried class.,political
232,My discussions with Chinese leadership will focus on revitalization of CPEC among many other things. 2nd phase of CPEC promises to usher in a new era of socio-economic progress that will uplift quality of our people's lives. There is a lot to learn from Chinese economic miracle.,political
