,Unnamed: 0,Tweets
419,419,"Tomorrow LHC is hearing our contempt petition. This is a very important case bec on the decision that comes will rest the future of respect for court decisions by the powerful. We will always stand by the Constitution & Rule of Law to courageously fight oppression &
 injustice."
420,420,"Apart from running our economy to the ground, this Imported govt has failed to deal with the 50% increase in  terrorism in Pak with incidents from Chaman to Swat to Lakki Marwat to Bannu; They have also failed to deal with attacks from the international Pak-Afghan border by"
421,421,"I condemn in strongest terms the violence against senior journalist Ayaz Amir today in Lahore. Pak  descending into the worst kind of fascism with violence & fake FIRs against journalists,opp politicians, citizens.When the State loses all moral authority it resorts to violence."
422,422,"I am sending them so that they can identify those characters working for the state and the government who are involved in abducting Tehreek-e-Insaaf officials and other workers, raiding their residences, beating them during detention and indiscriminately torturing them. . Azhar Mashwani should be released immediately."
423,423,"This is rule of law where no one is above it; this differentiates prosperous nations from poor ones. No NROs,no qabza gps,no custodial torture for tweeting truth abt the powerful bec justice system protects the weak. Justice was bedrock of Riyasat e Madina"
424,424,"By postponing the Punjab elections till October, the ECP has committed an open violation of the constitution. Today, everyone has to stand behind the judiciary and the legal community with the hope that they will protect the constitution. Because if this serious attack on the constitution is accepted today, then the rule of law in Pakistan The blood of rule"
425,425,As I had predicted 6 months back that the regime change conspiracy would throw our economy into tailspin destroying our capability to service our debts. The two crooked families who ruled Pakistan for almost 3 decades never had the integrity or competence to build our economy.
426,426,Great junoon in the politically aware crowd in Gujrat last night. Unprecedented women participation. We are watching a soft revolution unfold in front of us. Exciting times ahead. Thank u Gujrat.
427,427,Breeding has occurred. We have set up more than 70 such projects in Lahore. Gardeners say it is rich in wildlife and all this in the middle of Lahore. Balloki Nature Reserve was started in 2019 after the land was handed over from the encroachment mafia.
428,428,"Under the leadership of Tehreek-e-Insaf leaders of Khyber Pakhtunkhwa, people came out in large numbers today for Jail Bharu Tehreek. I congratulate the parliamentarians of Tehreek-e-Insaaf Khyber Pakhtunkhwa for providing strong leadership (to these people) and my workers for showing extraordinary passion and determination."
429,429,The nation will hold accountable all those responsible for the conspiracy of the government and for making Pakistan suffer this sad situation.
430,430,We welcome the SC judgement. It was responsibility of SC to uphold Constitution & they have valiantly done that through their judgement today. It is an assertion of Rule of Law in Pak. We are suspending our Jail Bharo movement & moving forward with elec campaigns in KP & Punjab.
431,431,In Mianwali a Mother and Child Hospital which was badly needed is about to open in a few weeks. I want to congratulate Dr Yasmin for building five Mother and Child Hospitals in Punjab.
432,432,Punjab Govt has brazenly flouted SC orders + election rules by harassing people by rounding up PTI leaders and openly using the entire government/state machinery to rig votes with illegal stops. ECP is turning a blind eye to it.
433,433,I congratulate Abid Zuberi on being elected President of the Supreme Court Bar Association.
434,434,despite both having permission to be inside Judicial Complex. Hassaan Niazi was abducted immed after getting bail & later charged with sham FIRs to keep him lcoked up. I am sending pictures of IGs Punjab & ICT & of all officers indulging in this criminal behaviour to int HR orgs
435,435,"Today's rally in Charsadda, in which once again the masses of people responded to my true freedom movement. There is no doubt about the fact that Pakistan is witnessing a revolution emerging. We all must ensure that this ballot Come peacefully through the box!"
436,436,"For the future of Pakistan the doors of PTI are open to all democratic loving forces to join our struggle for Justice, rule of law & freedom from foreign subservience - our goal of Haqeeqi Azadi"
437,437,"Work is underway on Ravi City. This city, which will be built with an investment of $40 billion, will meet the needs of 15 million people and will be the first green + smart city in the country. This vertical city, which will be built by the river, will create many opportunities for domestic and foreign investors and will be the world's largest waterfront city."
438,438,It is also obvious now that the entire siege of Lahore was not about ensuring I appear before the court in a case but was intended to take me away to prison so that I am unable to lead our election campaign.
439,439,Let me make clear that our movement for Haqeeqi Azadi will continue alongside our flood relief work.
440,440,The time has come for every citizen to stand up for true freedom and save Pakistan from descending into the abyss.
441,441,"We know that your criminal followers and their patrons are afraid of the popularity of Tehreek-e-Insaaf. If you are not responsible for usurping our constitutional rights and deviating from international commitments regarding freedom of expression and press, then it is your responsibility to tell the nation who is responsible for all this?"
442,442,"The exemplary reception our real freedom march received today at Gakhar Mandi! After what I see on GT Road, there is no doubt in my heart that Rawalpindi and Islamabad will break all records of public gatherings (public participation) in Pakistan, God willing!"
443,443,"Your Zakat enables us to change lives. Together we can #EasetheBurdenofCancer and make a difference that will last a lifetime. This Ramadan, give your #Zakat and donations to Shaukat Khanum Hospitals for deserving cancer patients.
Check it out! http://bit.ly/Zakat23"
444,444,"PDM leadership seen challenging us to dissolve KP & Punjab assemblies if we want elections! Now, when confronted, they are petrified of elections knowing they will be decimated. So they are maligning the SC judges & are ready to violate the Constitution to avoid elections."
445,445,My clear message to the imported government and its backers: The only way to get out of the mire of corruption in which we are sinking is to announce elections immediately and conduct them in a free and transparent manner.
446,446,"A proper judicial investigation must be instituted to examine his own statements plus evidence that other sources have. We have descended into a state of brutality, unknown in civilised society, indulged in by the powerful against those who dare to criticise & expose wrongdoings"
447,447,"Despite the closure of Lahore by a gang of criminals (see map) and the arrest of 2,000 of our workers, the people of Lahore came out in large numbers to make our 6th Jalsa at the Lahore Minar, Pakistan a great success. I am especially grateful to my Lahoris for not letting me down once again. I am proud of you!"
448,448,The possibility of the same fate has made them afraid. I have directed all my people to gather at F-Nine Park today at 6 pm for a peaceful protest against the Chief Election Commissioner and the Election Commission of Pakistan. I will be addressing this gathering between 7:30 - 7:00 PM.
449,449,Congratulations to Sahiwal leadership & team for their massive peaceful protest Jail Bharo (court arrest) movement against total violations of our fundamental rights while crushing the people in unprecedented inflation.
450,450,"It seems again Sec 144 has been imposed illegally solely on PTI election campaign as all other public activities are ongoing in Lahore. Only Zaman Park has been surrounded by containers & heavy police contingent. Clearly, like 8 March, Punjab CM & police want to provoke clashes"
451,451,"Our Quaid Jinnah was a constitutionalist & genesis of the State of Pakistan is the Constitution. Preamble to the Constitution states clearly sovereignty belongs to Almighty Allah & the State ""shall exercise its power & authority through the chosen representatives of the people."""
452,452,Am following intense propaganda launched by PDM cabal of crooks against me.This stems from their being petrified of PTI's soaring popularity. Today in Peshawar jalsa I will give proper reply to all those who have deliberately been distorting my words to malign me.Enough is enough
453,453,Imported govt has taken media & journalists' censorship & persecution to fascistic levels. Now Bol has been suspended simply because it gave us coverage. Message to all media houses is to blackout the largest & most popular national pol party from mainstream media. Unacceptable.
454,454,"I am grateful to my countrymen, especially our overseas Pakistanis, for their generous and generous donations last night. In our 3-hour telethon, we received pledges of Rs 5 billion."
455,455,My prayers and condolences go to his grief stricken family.
456,456,It feels like once again Section 144 has been illegally implemented only against the election campaign of PTI because all other activities in Lahore are going on as usual. Only Zaman Park is surrounded by containers + heavy police force. Clearly CM Punjab and PTI leadership like the police on March 8. + Staff
457,457,"Israeli forces again launched air strikes against besieged Palestinians, incl children,in Gaza, violating all int laws.   Israel is trying to use its massive mly power to subjugate the Palestinian ppl & eliminate those who stand up for their rights & for end to Israeli occupation"
458,458,"Year 2022: ""It was the best and the worst at the same time"". Through a self-interested conspiracy, the government with the best economic performance was removed and Pakistan was handed over to a gang of criminals. And all white collar through amendments in NAB Act"
459,459,This supreme sacrifice stands as a beacon of inspiration for all who fight for justice & truth and against tyranny & falsehood.
460,460,Rangers firing straight into unarmed citizens at Zaman Park as if they are attacking an enemy force on the battlefield.
461,461,There is no doubt that we have now become a republic. Now the law of the jungle prevails where the rule of the buffalo is ruled by the stick and the constitution and laws are completely subordinated to today's pharaohs.
462,462,"If this is the sort of elections ECP, the State & PDM want then the stability that elections are meant to bring will not happen. Instead such manipulated elections will only cause more agitation, polarisation & anarchy."
463,463,NRO 1 cost this nation dearly. The loot & plunder of these two crooked families & their associates increased our debt four times in ten years. NRO2 is even more shameful. Rs 1100 billion corruption cases are being given immunity. Daylight robbery!
464,464,"If they express their reaction, they are put in jail and more or less 15 papers are cut against them across the country. I ask my honorable judges again, where is the justice in all this? Will Article 14 of the Constitution be discriminatingly applicable only to high and powerful state authorities?"
465,465,SKMT Karachi  - construction on schedule despite all the challenges. InshaAllah will open later next year. It will be the biggest and equipped with the latest machinery.
466,466,"I want to thank the record crowd in Sargodha today. I am now convinced that whatever fascist tactics this Imported Government tries to oppress and terrorise the people of Pakistan into accepting this government of crooks, it will only fan the flames of revolution."
467,467,"Headed by Hasan Shad, my UAE lawyers have now filed a libel and slander claim under UAE law against Geo TV, Shahzeb Khanzada and fraudster Umar Farooq Zahoor."
468,468,"I also want to thank millions of donors & supporters who make it possible for us to continue providing world class cancer treatment completely free of charge to over 75% of our patients. I have always said there is nothing we can't achieve as a nation, if we put our minds to it."
469,469,Enough is enough. Police in Punjab & Islamabad are breaking all laws with impunity as they target PTI. Today Azhar Mashwani was abducted in the afternoon from Lahore & his whereabouts are unknown. On 18 March Senator Shibli Faraz & Omar Sultan were badly beaten by ICT police
470,470,"Above all, he has exempted himself from corruption cases worth 1100 billion."
471,471,"In the form of extraordinary participation in the historical meeting of Haripur, a strong public response regarding the preparation and mobilization of the people in the true freedom movement! Thank you very much people of Haripur!"
472,472,PMLN has history of selecting their own umpires but it's incredible how ECP has selected a sworn enemy of PTI as Caretaker CM Punjab - a post meant for a non partisan person. Naqvi also made a voluntary return deal with NAB. SC in suo moto case no 17/2016 declared that in a case
473,473,"This is blatant fascism by a gang of occupying criminals. Let me make one thing clear: if these criminals think they are going to intimidate us, they are greatly mistaken. These fascist tactics only serve to make us more determined in our struggle for true freedom and the rule of law. It will give you the strength to move forward."
474,474,Saddened by the demise of SM Munir. He was part of the board of the Shaukat Khanum Memorial Trust and one of our most generous donors. My prayers and sympathies are with his family.
475,475,"When the change of government came as a result of the American conspiracy, the VoNC was at $178. Despite the IMF agreement, it has fallen to 224 today. The widespread economic disaster proves that the Sharifs have no experience in running the economy or government. Their only expertise is in looting, money laundering and taking NRO."
476,476,"Tomorrow evening we will thank the Almighty and celebrate with the people of Pakistan who stood by our side in our movement for true freedom and came out in large numbers to show their support, God willing!
#ShukrAllahShukriyaAwam"
477,477,"When will our high judiciary act to protect and protect from excesses? In front of our eyes, citizens, politicians, journalists and human rights defenders are terrorized and tortured, arrested, charged with terrorism and incited to revolt."
478,478,"After bringing down the Federal Government of Sindh and taking over NRO2 with the stolen money of Sindh, confirmed criminal Asif Zardari Sharif is now out to steal the mandate of the people of Punjab through his efforts to buy MPAs with the connivance of the mafia. I want to ask the Hon'ble Supreme Court if they are not aware of this disaster?"
479,479,I will be doing media talk 4 pm today. Fawad's arrest on his apt description of the CEC leaves no doubt in anyone's mind that Pak has become a banana republic devoid of rule of law. We must stand up for our  fundamental rights now to save Pak's drift towards a point of no return.
480,480,I am grateful to the people of Rawalpindi and Islamabad for coming out in large numbers and standing against the imported government of criminals. #imported_government_disapproved
481,481,"I request all Pakistanis living in Pakistan and across the world to donate & support PTI's fight for Haqiqi Azadi. This is a struggle for a sovereign Pakistan - please play your part in this Jehad.
 
@PTIKhurshidAlam
 is chairman of the PTI fundraising committee."
482,482,Saddened to learn of the passing of Akbar Liaquat Ali Khan. My prayers & condolences go to the family.
483,483,"On the issue of ridiculous FIR, my lawyers will give my stand. All my life I have been dreaming of a prosperous welfare state for my country and all my struggles are attempts to make this dream shameful for my nation. Today the nation has woken up. There is justice and justice"
484,484,"In all the constituencies where by-elections are being held today, everyone should come out and exercise their right to vote. This is a referendum on true freedom from the gang of criminals. We are the PDM, the Election Commission and the ""unknown persons"" are the most tested."
485,485,"Tragic news about the army aviation helicopter crash & the martyrdom of all six on board. My condolences & prayers to the families of the martyrs. I    had the privilege of knowing Lt Gen Sarfraz Ali whom I found to be a thorough professional & an upright, honest human being."
486,486,"Just to remind, arrests of & actions ag Sharifs & others during our govt, were a result of NAB cases with over 95% filed before we were voted into power & of the int Panama revelations. While in custody they were given VIP treatment. But what they wanted was NRO which we refused."
487,487,Thanks Faisalabad!
488,488,"Strongly condemn the attack on PTI Karachi President MPA Bilal Ghafar by PPP goons lead by their MPA Saleem Baloch.
Surprised to see that police has still not registered FIR against the attackers even when many of them were eyewitness to this assassination attempt on Bilal."
489,489,"My question to Shehbaz Sharif: Are you responsible for silencing us on the media due to the fear of Tehreek-e-Insaf, torturing journalists and registering false cases against them, blacking out me and Tehreek-e-Insaf on TV and YouTube and stopping the broadcast of my Phil-Relief telethon? ?"
490,490,"They threatened the cable operators. This shows how scared they are of our growing popularity in the nation. They also know that no one is ready to trust them with money due to a long history of looting. So to target me and my party, they flood victims."
491,491,"did not do any kind of violence. So my question is: who did the violence? There is a general impression among the people that who could have committed such terrible violence and this is also in our minds. Remember, the people will react. No effort will be spared."
492,492,Balloki Nature Reserve initiated in 2019 by taking land back from land grabbers.
493,493,"After an independent inquiry, the Prosecutor General recommended action against the 4 officers holding them responsible for destroying the evidence. But the powerful forces have reconstituted the JIT from the caretaker government of Punjab to include these four officers in the JIT by making Syed Khurram Ali the convener."
494,494,"I am grateful to the people across Pakistan who came out in large numbers tonight in solidarity and support of our struggle. Our true freedom movement is gaining momentum that cannot be stopped and as long as we are fearless and steadfast, success will kiss our feet, God willing!"
495,495,"According to media reports, the members of the joint investigation team investigating the conspiracy to kill me are being pressured to distance themselves from the JIT findings. This confirms my belief that powerful circles were behind the murderous attack on me."
496,496,"& safeguarded against excesses by the State & govt. We have seen citizens, politicians, journalists & human rights defenders intimidated,arrested, charged with terrorism & incitement to mutiny, tortured.We see fake cases, misuse of power by different executive branches expanding."
497,497,This nation has paid a heavy price for NRO-1. The looting of these two criminal families and their followers increased our debt four times in ten years. NRO 2 is even more embarrassing! 1100 billion rupees corruption cases are being given amnesty and immunity. It is a robbery on the pockets of the nation!
498,498,"Why did patrons stand in the way of EVMs? EVMs enable transparency and instant availability of results, which closes the door to rigging and manipulation of results. The results of the local elections, which were supposed to be out in a few hours in most places, were received with an inexplicable delay of several days."
499,499,"I am launching our election campaign from Lahore with a rally tomorrow afternoon. InshaAllah we will mobilise Punjab & KP for record turnout in what will be a historic election. PTI will take on PDM parties & their backers, who shd have been neutral umpires, plus state machinery."
500,500,"If Arshad Sharif was alive, he would be celebrating his 50th birthday today. We will always remember his greatest sacrifice for Pakistan. It is imperative that those responsible for their murder be brought to justice and punished."
501,501,We are asked to echo condemnations on issues of human rights the powerful  in the int community take up; but when it comes to India & its massive human rights violations in IIOJK there is complete silence by the same powers bec of India's market or its strategic mly partnerships.
502,502,Congratulations to Babar Azam and the team for a brilliant win!
503,503,Congratulations to Crown Prince Mohammed bin Salman on being appointed Prime Minister of the Kingdom of Saudi Arabia. Your friendship & support for Pakistan is invaluable and with your vision you will usher the Kingdom into a new era.
504,504,I want to thank all the people who came in such huge numbers from across Pakistan to our Rawalpindi Azadi March yeaterday. Our Tehreek will continue until we establish rule of law and real freedom.
505,505,"This Pattan Report once again makes it obvious why these two criminal family mafias opposed the EVM machines as did the shamefully biased & controlled ECP. With EVMs 130 out of 163 ways of rigging elections in Pak would have been eliminated.
https://bolnews.com/pakistan/2022/07/use-of-evm-may-eliminate-130-out-of-163-poll-rigging-means/…"
506,506,"Abrar-ul-Haq has once again brought a wonderful hymn about true freedom. In the true sense, only free nations use their unsheltered human abilities to rise up and become the Shaheen of Iqbal."
507,507,I am grateful to the entire nation for coming out of their homes yesterday evening in support of the decision of the Supreme Court which made the constitution and law supreme. I will address the nation at 10 o'clock tonight to put the strategy of achieving an independent Pakistan before our people.
508,508,"Justice through the rule of law, which makes all citizens equal in the eyes of the law, is one of the key reasons why we have failed to realize the Pakistan envisioned by Quaid-e-e-Azam Muhammad Ali Jinnah. The path to freedom, true sovereignty and protection of citizens' rights"
509,509,"On the issue of the farcical FIR my lawyers will give my position. All my life I dreamt of seeing my country as a prospering welfare state & my struggle throughout has been to make this dream a reality for my nation. Today the nation has awakened, understood & risen"
510,510,Their desperation led to their blacking out our Telethon for flood relief. Today they raided Senator Saif Nyazee's home & took away his cell & computer. Imported govt & handlers are pushing us to the wall. I am warning them there will be consequences they will have to face.
511,511,A sea of ​​people accompanied our march on GT Road. I have been witnessing a revolution in the country for 6 months now. The only question is whether it will be soft through the ballot box or destructive through bloodshed.
512,512,"When those who worship money & are devoid of any ideology or belief system, are put at helm of affairs then this is the shameful result. Not only is he clueless why our founding fathers struggled and sacrificed to achieve the dream of Pakistan; but just to get the backing of the"
513,513,"I strongly condemn the terrorist attack in the mosque of Police Line Peshawar during prayers. My prayers and sympathies are with the affected families. To deal with the growing threat of terrorism, it is imperative that we improve our intelligence and equip our police force with the necessary equipment."
514,514,"People are coming out for our march in unprecedented numbers with extraordinary political consciousness, amazing spirit. With the clear message of the nation that it will never accept any individual/institution above the law, will change forever. This was the goal for which I founded Tehreek-e-Insaaf 26 years ago."
515,515,"& myself, to succeed, then we will be returning to the dark days of dictatorship when there was no independent media & no room for freedom of expression. Haqeeqi Azadi cannot be achieved without a free media & freedom of speech as guaranteed in our Constitution."
516,516,"The Quaid-e-Azam was the founder of the constitution, that is why the foundation of our state is the Constitution of Pakistan. The Objectives Resolution clearly states that the sovereignty belongs only to Allah Almighty. The state of Pakistan will use this sacred trust through the elected representatives of the people. It means shaking the foundation of the state"
517,517,I want all our district presidents & office bearers across Pakistan to hold ghaibana namaz i janaza for our martyred worker Ali Bilal tomorrow.
518,518,Today's scenes in Gujranwala: Leaders and workers of Tehreek-e-Insaf came out in large numbers for our Jail Bharu movement. I congratulate you for breaking the chains of fear with your passion and determination and independence. Our teams for permanent contact with the arrested workers and their families. have been formed.
519,519,Imported govt brought in by US regime change conspiracy first tried to rig Punjab bye elections thru govt & state machinery abetted by dishonest & biased CEC Sikandar Sultan heading non credible ECP. A highly aware & resolute public stood firm ensuring failure of nefarious design
520,520,I will be leading a rally from Zero Point to F-Nine Park tomorrow after Namaz in support of Dr. Gill and the violence against him. They will also raise their voices against doing so.
521,521,"Saddened to know about the demise of Jafferalghari. He was associated with them for the last four decades. Unfortunately, despite a lot of resistance, he could not overcome the cancer. My prayers and sympathies are with his family. May the Almighty give them the strength and patience to bear the burden of this trauma!"
522,522,Arshad Sharif was martyred. The owners of BOL and ARY were also targeted.
523,523,I just met my team & am now devising a policy of how we can contribute to alleviate the suffering of the people of Sindh from the devastating floods. We will start by donating Rs 1 billion from the funds collected from the telethon.
524,524,"The PDM leadership used to challenge us that if they want elections, dissolve the KP and Punjab Assemblies. Now we have called for a contest, so they are losing their lives in the name of elections that they see their end. Therefore, they are defaming SC judges and are willing to deviate from the constitution to avoid elections"
525,525,"Make significant changes. In Ravi City, Ravi Urban Development Authority conducted successful experiments to convert toxic water into water suitable for aquatic life. These water treatment projects are the first of its kind at the municipal level to convert the Ravi into a freshwater river."
526,526,Sealing of Centaur Mall by PDM mafia on the reprimand of Azad Kashmir Prime Minister Shehbaz Sharif for not mentioning the sacrifices of the people of Kashmir shows that the law of the jungle has been in force for the last 8 months.
527,527,"Flooding again in Karachi due to rains is a reflection of PPP's 14 years of corruption + mismanagement in Sindh. My government provided 35 billion for the cleaning + construction of major drains, but the provincial government failed to fulfill its obligations regarding the improvement of solid waste disposal system + cleaning of small drains."
528,528,"As opposed to being involved in wars around the world, when did Pakistan show aggression, especially after acquiring nuclear capability? This fact is also very important that the foreign policy failure of the government imported from Biden's statement and the ""restoration and reorganization of relations with the United States"" is very important. The status of the claim is reflected"
529,529,I am instructing our district presidents and officials across the country to arrange for the absentee funeral prayer of our martyred worker Ali Bilal to be paid nationwide.
530,530,"They will put all sorts of hurdles to prevent people from attending, but I want to remind our ppl that it is their fundamental right to attend a political gathering. Everyone must assert their right as people of a free nation that won its independence & come to Minar i Pakistan."
531,531,My message to the national cricket team today is the same as what I gave to my team in the 1992 World Cup final. First: Enjoy the rare opportunity to play in the World Cup final and don't be overwhelmed by it. Secondly:
532,532,"If the ECP, state and PDM want this type of elections, the country will never have the stability that is associated with conducting (transparent) elections. will lead to an increase."
533,533,The vibrant & lively Kashmiris have lost their zeal to live under brutal Indian occupation & oppression in IIOJK. Humans only thrive in free societies. Today all those who value freedom must stand with the Kashmiris in their quest for liberation from illegal Indian Occupation.
534,534,"My UAE lawyers led by Hassan Shad have now filed criminal defamation (libel and slander) proceedings under UAE law against Geo TV, Shahzeb Khanzada and fraudster Umer Farooq Zahoor."
535,535,"On my instructions, a legal notice has been sent to Jio TV Limited in London. My lawyers have sent this notice under the Pre Action Protocol for Media & Communications Claims. Jio TV Limited has been officially served with a Letter of Claim in London today and they have 14 days to respond. There is a day's respite."
536,536,"We are also grateful to those who (with their donations) enable us to continue to provide world-class treatment free of charge to 75% of our cancer patients. I have always said that if we think about it, there is nothing that is impossible for us to achieve."
537,537,"IMF and World Bank reports show that despite having a stable economy on the way to growth, this imported government failed to save the economy from falling into the pit of disaster. The Economic Survey is a reflection of the fact that our economic performance in the last 70 years. It was excellent."
538,538,This is an abduction not an arrest. Can such shameful acts take place in any democracy? Political workers treated as enemies. And all to make us accept a foreign backed government of crooks.
539,539,"I am afraid neither the PDM parties, who have perfected the art of rigging over the years want free and fair elections, nor does our Establishment."
540,540,Thank you Lahore & especially all the ppl who walked with our rally for almost 7 hrs. This is why cabal of crooks & their handlers are so petrified of us - denying permission repeatedly; violently attacking our workers on 8 March & perpetrating custodial killing of Zille Shah.
541,541,"Saddened to learn of the passing of prominent religious scholar Aalim e Deen Mufti Rafi Usmani (principal of Darul Uloom Karachi & elder brother of Mufti Taqi Usmani), who will be remembered for his invaluable scholarship. My prayers & condolences go to the family."
542,542,"Not able to. All their energies are focused on NRO-2 and its conservation. So, despite the poor state of the economy, they are afraid to hold these elections, which are the only key to stabilize the economy through political stability."
543,543,A meeting of our senior leaders was held and we decided that I will conduct an international telethon on Monday night to collect funds for the flood victims. Imran Tigers volunteers will be mobilized for relief activities. To coordinate the process of identifying and allocating funds as needed
544,544,16 Dec is a day the nation will never forget:when one of the most horrific acts of terrorism in our history  happened - the attack on innocent children of APS Peshawar & their teachers. It is also the day when we came together as a nation & resolved to take on & defeat terrorism.
545,545,"Senator Swati was stripped naked, tortured, humiliated through an illegal video sent to his wife. For weeks he has sought justice from SC to no avail. So when he reacts in justifiable anger & frustration, he is put in jail & at last count 15 FIRs registered against him across Pak"
546,546,"Strongly condemn govt trying, through PEMRA, to muzzle our voice through an illegal ban on us, violative of court order, on TV channels. Now to pressure media further, PEMRA has issued another notice accusing TV channels  of violating their earlier.  notice. Fascism at its worst."
547,547,"Before & after of world's largest Miyawaki forest I had initiared last yr in Lahore near Ravi Saggian bridge. In just one year it’s shown unbelievable progress. We had done more than 70 of these in Lahore.
Gardeners are saying it’s filled with wildlife - & all in middle of Lahore"
548,548,Today the public reception and passion at Eminabad. Because of such passion all along the GT road we are moving at around 12 kilometres an hour. So those waiting to receive us please adjust accordingly. Tomorrow we will be going through Gujranwala city.
549,549,"Is this series of destruction of democracy, constitution and morals of the nation not suitable for spontaneous action? Don't our ""neutrals"" realize how our beloved country is really being destroyed on all fronts by the imported government brought in by the American conspiracy to change the government?"
550,550,"Our workers and leaders are being abducted, arrested and tortured while their homes are being raided without warrants. Murad Saeed's residence in Islamabad was raided today when he was not at home. May I be told under which law all this is being done? On power"
551,551,"Our people are our strength and to prove that they are with us in our struggle for true freedom and the rule of law, they came out once again! We strongly condemn the raid on the office of Bol TV, which shows that the monster of fascism is rapidly engulfing Pakistan."
552,552,"Congratulations to Morocco for beating Portugal to reach the semi-finals of the Football World Cup. For the first time, an Arab, African and Muslim team has reached the semi-finals of a FIFA World Cup. I pray for their success in the semi-finals and beyond."
553,553,Political workers were subjected to torture under arrest. When will our judiciary act to end this evil practice of custodial violence because this violence is not only against our constitution but also against our legal obligations at the international level as Pakistan is a party to the International Convention against Torture (CAT).
554,554,"Meanwhile the likes of NS, Maryam, MFR, AZ, all of whom have in the worst possible way & repeatedly attacked State institutions through malicious & targeted statements against them, get away without even a hint of a reprimand."
555,555,"On February 27, 2019, in response to the Indian airstrike on Balakot, our government gave orders to target Indian military targets in Occupied Kashmir and the Pakistan Air Force shot down an Indian aircraft within its territory, the pilot of which was captured. We were able to send a clear message through a limited retaliatory strike."
556,556,"Congratulations to Punjab govt for delivering on another PTI commitment with launch of Insaf Academy - the first Educational portal in Pak of this magnitude. 7,000+ lectures, quizzes & MCQs. Every house becomes a school providing free education for students grades 9-12."
557,557,The people have rejected this imported government of crooks brought in by the American conspiracy of regime change.
558,558,"I am afraid that the PDM parties, who have mastered the art of rigging through years of austerity, do not want free and fair elections and neither does our establishment."
559,559,I want to thank people across Pakistan for coming out in such large numbers tonight to show solidarity with me & support for our struggle. Our Movement for Haqiqi Azadi is gaining an unstoppable momentum & InshaAllah we will succeed as long as we stay resolute & fearless.
560,560,"But the dacoits foiled the plan, he came out again today to defend his mandate by protesting across the country. I will address at 9 pm. Let Sri Lanka be an example to send a clear message to the crooks, their patrons and the ECP that the people will definitely not allow you to clean your hands of the public mandate in Punjab."
561,561,"It is a clear violation of all these values. This is shocking, disgusting and reprehensible in the highest degree. May God never have to go through all this. I request the Chief Justice of Pakistan to take notice of this."
562,562,"That is, he has issued an order to exhort goodness and prevent (the path of) evil. I attribute these words to Arshad Sharif, who stood firm against injustice despite serious threats to his life."
563,563,"Continually declining in quality, the scenes of adaptation in a Banana Republic! Seeing our barbarism, the civilized world will be overwhelmed. The worst part is that an easy target has been chosen to make an example of coercion without due process of law."
564,564,"This video clearly shows that Ali Bilal, also affectionately called Zille Shah, was alive when taken to police station. So he was killed while in police custody -   such is the murderous bent of the present regime & Punjab police."
565,565,"Article 14 of the constitution declares ""human dignity to be sacred""; So, my question to the honorable judges of the Supreme Court is whether the application of this article of the Constitution is limited only to the powerful authorities of the state, because for all others, even the basic right like human dignity is not protected?"
566,566,Congratulations to AJK PTI & Sardar Ilyas for PTI's success in LG elections against all odds.
567,567,"Haqeeqi Azadi March started at Liberty and the people of Lahore  have come out to lead our March.
#حقیقی_آزادی_لانگ_مارچ"
568,568,No force can win against an idea whose time has come.
569,569,My message to the nation to stand resolute and fight for Haqeeqi Azadi & rule of law.
570,570,"After the manner in which this group of miscreants is crushing the people under the burden of inflation, we can suffer a complete economic and political collapse like Sri Lanka at any time.
#imported_government_disapproved"
571,571,It is the rule of law that distinguishes the prosperous from the poor nations and no one is above it. NROs are neither the occupation group nor the violence under arrest on a true tweet about a powerful person because the justice system protects the weak.
572,572,"Instead of buying cheap oil from Russia, the imported government brought by the conspiracy of the government is continuing to crush the people under an unbearable burden by giving itself 1100 billion NRO-2. Petrol 99 while diesel has been increased by 133 rupees. Join us in protesting against it tomorrow!"
573,573,"That's enough! Yesterday Jiv and Khanzada defamed me with the help of patrons through a baseless story concocted by a famous fraudster and world wanted criminal. I have spoken to my lawyers and I am not in Pakistan against Jeev, Khanzada and this cheater."
574,574,"not only bec he has committed no crime to deserve this mental & physical torture, but also because this petulant & vengeful targeting is undermining our mly's credibility which is critical for a strong Pakistan."
575,575,These words from the Holy Quran are very relevant for my team and the people of Pakistan as they confront the tyranny our nation is facing today.
576,576,"The way Fawad is being presented in the court like a terrorist with handcuffs and head/face covered, it shows the depth of degradation the imported government and the state have gone to."
577,577,"The news of the accident that happened to the army aviation helicopter and the testimonies of all the people on board is tragic. My prayers and sympathies are with the families of the martyrs. I had the opportunity to know Lt. Gen. Sarfaraz Ali and found him to be a very professional, honest and honest person."
578,578,People have rejected this Imported govt of crooks brought in through US regime change conspiracy.
579,579,"By not implementing IHC orders to hold LG elections in Islamabad today, ECP has again shown it is B team of Imported Govt & its backers. PDM, fearful of the people, is running away from all elections. Right to vote is a fundamental democratic norm & PTI stands committed to it."
580,580,"This was despite the sharp slow down after regime change conspiracy operationalised. In July '21-March '22, under PTI Govt exports grew 27%. In June under cabal of crooks export growth slowed to 5.8%. #امپورٹڈ_حکومت_نامنظور"
581,581,Saddened to learn of young PTI tiger Taha Sheikh's death. On 7th Oct he was shot in front of his house in what looks like a targeted hit. Taha  succumbed to his injuries & passed away. Sindh police has yet to arrest the culprits. My prayers & condolences go to his family.
