,Tweets,label
530,"As the countdown continues we have approximately 33 DAYS UNTIL RAMADAN, the month of forgiveness and blessings! 

Let us make the effort to prepare for the blessed month through regular fasting and charity.

 Make a donation TODAY via: http://Linktr.ee/Islamicstrength",religious
531,May Allah give us the ability to perform Hajj and Umrah ,religious
532,May Allah grant us the opportunity to perform hajj and umrah. Ameen ya rabbi ,religious
533,"Never belittle any good deed, no matter how small you think it is. Rewards are measured with the intention, not quantity. May Allah bless every kind soul.",religious
534,Cuteness overload ,religious
535,"O' Allah, bring peace to all believers wherever they are.. O' Allah, open the hearts and minds of all those who are lost and wandering in disbelief.",religious
536,"Remember, everyone has a story. If you've been blessed, don't be arrogant. Stay humble & learn to feel someone else's fear, pain & sorrow.",religious
537,Life is a place of work without accountability. Hereafter is a place of accountability without work May Allah make us inheritors of Paradise.,religious
538,May this Ramadan enlighten our souls and the love of Allah reaches the deepest core of hearts.,religious
539,"Oh Allah, Help us understand what is really happening in our lives. Give us the strength to surpass all the trials and problems that are coming our way.",religious
540,"Surah 22. Al-Hajj, Ayah 77",religious
541,May Allah beautify our hearts with the beauty of the Quran. Aamen,religious
542,"اللهُمَّ اغْفِرْ لِي وَارْحَمْنِي وَاهْدِنِي وَارْزُقْنِي 

allaahumm-aghfir lee, warḥamnee, wahdinee , warzuqnee 

“O, Allah! Grant me pardon, have mercy upon me, direct me to righteousness and provide me subsistence”",religious
543,"Oh Allah, 

Grant ease to those who are stressed out by the demands of this world. 

Relieve them from the weight of their worries and stress. 

Let peace dwell in their hearts and minds. Aameen.",religious
544,"Oh Allah, protect our heart from being attached to something that will not benefit me in us Akhirah. Allahumma Ameen",religious
545,"Your relationship with ALLAH is more important than anything, because you know for sure that's a relationship that will last forever.",religious
546,"Thank Allah upon all conditions. Thank Allah for guiding you & keeping you steadfast. Thank Allah for the increase in knowledge, and for the lessons you’ve learned from hardship. Do this each & every day and He will grant you more!",religious
547,Keep our brothers and sisters in Syria and Turkiye in your prayers.,religious
548,"Ya Allah, grant us homes full of love, harmony, peace, and a good understanding.",religious
549,"Surah 37. As-Saffat, Ayah 182",religious
550,"Rather than question the love of Allah because of a calamity, a true Muslim recognizes that every calamity has a greater good hidden in it.",religious
551,What a soothing recitation ,religious
552,"Two Algerians approach Mecca after 50 days of travel on a bike, incredible!

 : Algeria - Tunisia - Libya - Turkey - Syria - Jordan - Saudi! ",religious
553,Erase the past with repentance & build your future with good deeds.,religious
554,"Ya Allah, allow all of us to reach Ramadan this year and for many years to come. Aameen.",religious
555,The most amazing video you are seeing today. Brother supporting her sister in memorization of the Quran. May Allah preserve them.,religious
556,"Ya Allah... You are the Protector, so protect us from the Fitnahs of this world, and do not let our hearts go astray. You are the Most Forgiving, so forgive us our shortcomings. You are the Helper, so help us attain righteousness and steadfastness in faith.",religious
557,"If you had known how quickly people would forget you after your death, you would never have lived your life to please anyone other than Allah.",religious
558,Don’t let others humiliate you with things from your past. Repent sincerely and move on. Know that Allah will forgive you.,religious
559,"The only way to stop any pain in your life is to accept the fact that nothing is yours, nothing was yours, and nothing will ever be yours. They are worldly attachments, given by Allah, belonging to Allah and returning back to Allah!",religious
560,"When you pray about something, it means you place it in Allah's hands. It means you trust Him with the process and with the end result.",religious
561,May Allah reward you immensely for every penny you contribute.,religious
562,"The more we try to get close to Allah, the harder shaitan will try to push us away. He will create confusion & fear; anxiety, panic or worry over something we can't control. It’s all part of his plan and you need to be aware. Seek help from Allah!",religious
563,Sometimes Allah allows you to taste the bitterness of this world so you could fully appreciate the sweetness of faith.,religious
564,May Allah forgive our shortcomings and grant us a good end. Aameen.,religious
565,"Talk to Allah, tell Him that thing you're struggling with so He can help, don't be embarrassed, He already knows what it is anyway.",religious
566,Keep promoting peace and tolerance especially during trying times. It's a noble trait and you will be rewarded in the end.,religious
567,"There will be good days and bad days.  It’s all part of Allah's Plan. So accept His Decree & face everything with full confidence, knowing that He’s watching over you!",religious
568,"As the countdown continues we have approximately 45 DAYS UNTIL RAMADAN, the month of fasting and forgiveness! 

Help us feed a fasting muslim during Ramadan.

 Make a donation TODAY: http://Linktr.ee/Islamicstrength",religious
569,"Behind every delay, there's Khair (goodness).",religious
570,Learn to take your relationship with Allah more serious!,religious
571,"Allah! There is no god ˹worthy of worship˺ except Him, the Ever-Living, All-Sustaining. Neither drowsiness nor sleep overtakes Him. 

To Him belongs whatever is in the heavens and whatever is on the earth. Who could possibly intercede with Him without His permission? He ˹fully˺… Show more",religious
572,"You may think it was a small act of kindness. But Allah does not forget the good you do, the pain you relieved in someone else. Nothing escapes Him, not even a speck of goodness done for His sake. Keep doing well even if you don’t get it back! He loves what you do!",religious
573,"Everything you do and say is either bringing you closer to Jannah or Jahannam. Before you say or do something, think of the consequences",religious
574,"Ya Allah, don't let the next Ramadan be our last.",religious
575,"Speak for justice and avoid the ignorant. 

- Quran 7:199",religious
576,"One day, all that sabr you have had will pay off.",religious
577,"Never taunt, curse or hurl abusive, hurtful remarks at others. Keep your speech pure. Learn to hold your tongue and control your temper.",religious
578,"Some Ramadan Goals We Should Strive To Achieve 

Add yours...",religious
579,"This Ramadan, let's make a difference in the lives of those who are struggling. Your donation to our Ramadan outreach will provide iftar to families in need. Your contributions are a source of great joy to their hearts.

➤ http://linktr.ee/islamicstrength",religious
580,"As the countdown continues we have approximately 48 DAYS UNTIL RAMADAN, the month of fasting and forgiveness! 

Help us feed the Less-privileged during Ramadan.

 Make a donation TODAY: http://Linktr.ee/Islamicstrength",religious
581,"Just as we ask Allah to forgive us, we should be more forgiving of each other. It's a superior act that liberates and elevates the soul.",religious
582,"Since my birth, my mother has made me happy without a price. Ya Allah, make her happy and guard her.",religious
583,Allah has a beautiful plan for you.,religious
584,May Allah continue to respond to your Dua.,religious
585,ما شاء الله  ,religious
586,"Sometimes Allah makes you feel weak and lonely in order to remind that you will always be in need of Him and His strength. Without His assistance, you can do nothing.",religious
587,"Talk to Allah, He's waiting to hear from you. Cry to Allah, He's waiting to remove your tears. Pray to Allah, He is waiting to answer you.",religious
588,"Ma shaa Allah, believers gathered to pray Isha Prayer at King Fahd Park, Riyadh, Saudi Arabia.",religious
589,May ALLAH give us ease in all our hardships and Sabr to get through it.,religious
590,"Ya Allah, bestow on us Your mercy and help us to make what seems impossible, possible. Ameen",religious
591,Donate A Free Meal Today,religious
592,"May Allah accept our fast, good deeds & worship.",religious
593,"Ya Allah, show us the light and open our closed doors.",religious
594,"Ya Allah. Forgive us for the sins we have committed, strengthen us in our deen & make us of those who repent & act with sincerity. Ameen.",religious
595,"Sacrifices are tough, but when you do it for the Sake of Allah knowing that Allah awaits to reward you, that makes it all the more worth it!",religious
596,"When things go wrong, bear patience, and trust Allah. Don't give up hope. He will open doors and create opportunities!",religious
597,"O Allah, bring our hearts together, reconcile between us, guide us to ways of peace, and deliver us from darkness into light.",religious
598,"Overthinking does kill your happiness. Don't exhaust your mind, Just leave everything to Allah.",religious
599,"Don't feed your envy by comparing yourselves to others. Remember, everyone is unique. Be grateful for the life Allah has given us.",religious
600,"Ya Allah, protect me with my family and friends in this world and gather us together in paradise.",religious
601,"""Help your brother whether he is an oppressor or an oppressed,"" A man said, ""O Allah's Messenger (ﷺ)! I will help him if he is oppressed, but if he is an oppressor, how shall I help him?"" The Prophet (ﷺ) said, ""By preventing him from oppressing others."" 

- Riyad as-Salihin",religious
602,"Be patient, Allah has something better for you. His plans are worthy the wait.",religious
603,"Never underestimate the impact your donations are making. We have seen people being helped, as we continue reaching out to orphanages; all this is due to your generosity, Thank you 

Help us continue. Donate Today.

: http://Linktr.ee/Islamicstrength",religious
604,One day we will have to stand before Allah. None of our family or friends will be there to defend us.,religious
605,O Allah! Do not let us go astray from our path and direction! Do not deprive our hearts of righteousness and truth!,religious
606,O Allah grant our mothers with the highest ranks in Jannah.,religious
607,"You have Allah, Allah loves you.",religious
608,"As the countdown continues we have approximately 46 DAYS UNTIL RAMADAN, the month of fasting and forgiveness! 

Help us feed the Needy during Ramadan.

 Make a donation TODAY: http://Linktr.ee/Islamicstrength",religious
609,"Ya Allah! Have mercy on our weak souls. We claim to love you so much, but we disobey you so often. Ya Rahman, do not punish us for our actions. We are weak and forgetful.",religious
610,Don't let your mistakes come between you and Allah. Allah's love and mercy are bigger than your mistakes.,religious
611,"O Allah, answer our prayers, heal our ill, have mercy on our dead, and defeat Your enemies.",religious
612,"Many vulnerable families need our support to survive. 

Thank you for helping us ease their hunger with our free meal supplies.

Let's do more: http://Linktr.ee/islamicstrength",religious
613,"May Allah transform your tears into smiles, pain into strength, and worries into happiness.",religious
614,"Don’t miss the beauty of today wondering what tomorrow holds. Worry won’t add anything to your life, Be grateful that Allah has given you another day!",religious
615,Surah Ad–Dhuha is the medicine for anxiety‚ depression and sadness.,religious
616,"O Allah, make us from whom rely on You & don't leave us in charge of our affairs alone even for a blink of an eye.",religious
617,Learn not to expect too much from anyone. Trust Allah and depend on Him always. Those closest to us can hurt us the most. Don't drop your guard. Allah alone will heal us.,religious
618,"The Prophet Muhammad (ﷺ) said, 

“Whoever relieves the hardship of a believer in this world, Allah will relieve his hardship on the Day of Resurrection. Whoever helps ease one in difficulty, Allah will make it easy for him in this world and in the Hereafter.”

 [Muslim]",religious
619,Nothing Is Impossible For Allah ﷻ,religious
620,"O Allah! Give us a share of fear of You that will prevent us from disobeying You, (a share) of obedience to You that will help us to reach Paradise, and (a share) of certainty that will enable us to withstand the calamities of this world.",religious
621,We love perfection. But we’ll never achieve that in this world for it belongs only to Allah. So stop expecting people to be perfect!,religious
622,"If you know someone who is struggling with something, do not look down on them, pray for them and tell them about Allah.",religious
623,May Allah strengthen your Iman and answer your Du’a in the blessed month.,religious
624,May Allah remove all your pain and accept all your silent prayers.,religious
625,The beauty of Islam ,religious
626,"When you finally realize that nothing is permanent in this life, you will become more tolerant, more forgiving and less judgmental.",religious
627,We can never be at peace if we keep thinking of two things: when will a favour we've done be returned and how to revenge a wrong done to us.,religious
628,"Ya Allah, I'm tired, but I have You, please help me.",religious
629,"Allah has great plans for all. We may not understand them now. Eventually, it will be revealed, in His perfect time.",religious
630,"Allah has a plan. A plan far greater than you can imagine. Stop worrying, stop stressing, and trust Him!",religious
631,Keep praying for what you want. Impossibility and possibility are merely concepts of your mind. To Allah nothing is impossible!,religious
632,#Ramadan Day 6,religious
633,"Ya Allah, show us the light and open our closed doors. Ya Allah, unite those who are away from their loved ones. Ya Allah, bestow on us Your mercy and help us to make what seems impossible, possible. Ameen",religious
634,"As the countdown continues we have approximately 30 DAYS UNTIL RAMADAN, the month of forgiveness and blessings! 

Let your aid be the first to get to the Needy this Ramadan.

 Make a donation TODAY via: http://Linktr.ee/Islamicstrength",religious
635,"Ramadan is a time of giving and compassion, and there's no better way to embody these values than by donating to those in need. Your generosity can make a real difference in the lives of families who are struggling to make ends meet.

Donate now at http://linktr.ee/islamicstrength",religious
636,"However deeply you may be hurt by someone, try to forgive. This could just be the act that takes away all your pains on Judgement Day.",religious
637,"Don’t fret over missed opportunities & closed doors. Instead, pause & think. It’s Allah’s way of protecting us from the pain & anguish not meant for us. Had He allowed it, we would have been left broken & in total despair! Trust the judgment of the Best Planner always!",religious
638,Be grateful for your life. Appreciate even the smallest ALLAH has blessed you with. What you take for granted is a dream come true for some.,religious
639,"May Allah Keep them steadfast! If you’re a parent, start them young!",religious
640,"Allah is making you wait perhaps because the more you wait, the more you’ll appreciate what you’re going to get. Maybe He just doesn’t want you to be ungrateful. He wants you to value the gifts He’s going to send you & He’ll do that only when He knows you’re ready!",religious
641,Cut haram out of your life and see how lots of barakah and blessings flow into your life In’Sha’Allah.,religious
642,"Regardless of what people say or think about you, just remember that the only One you have to please is Allah.",religious
643,"“If the one giving charity knew that his charity falls in the hand of Allah before the hand of the poor, the delight of the one giving would be more than the delight of the one taking.” [Imam Ibn Al-Qayyim]

Thank you for your continued support 

May the Almighty bless you. ",religious
644,"May Allah preserve Your Imaan, and increase you in taqwa and good deeds. Aameen!",religious
645,Sometimes Allah takes things away from us to remind us that this Dunya is temporary and everything in the heavens and the earth belongs to Him.,religious
646,Prayer is a weapon that can be used against any and every attack you may face. Never underestimate the sheer power of a sincere dua.,religious
647,Oh Allah! I thank you for every blessing you have bestowed upon me.,religious
648,"A Muslim who plants a tree or sows a field, from which man, birds, and animals can eat, is committing an act of charity.” (Muslim).",religious
649,"When you suffer a loss, remember that Allah will reward you for your patience & endurance far more than what you have lost.",religious
650,May Allah guide us all closer to that which increases our love for Him. Ameen,religious
651,Guard yourself against being excessively stressed. Stop expecting things to happen right now. Believe that things will happen in Allah's timing!,religious
652,Only 3 days till the blessed month of the year begins! May Allah allow us to see Ramadan & greet this blessed month.,religious
653,Don't miss out on the blessings Allah has bestowed on you because you're never satisfied & keep wanting more. Focus on what you already have.,religious
654,#hope,religious
655,"Everything that happens in this life is a test. Just live your life passing the test. Should you fail, that’s not the end. Get up & move on.",religious
656,Enjoy this beautiful recitation ,religious
657,Don’t rob others of what is theirs. Allah All-Seeing.,religious
658,May Allah fulfill our dreams and remove our sadness.,religious
659,"Hope the best from Allah and He will bless you with light for every shadow, a relief for every sorrow, and a plan for every tomorrow.",religious
660,At times you may think everything is going wrong. Yet you don’t realize that Allah is setting everything right.,religious
661,Turn to Allah before you return to Allah.,religious
662,If Allah can turn night into the day then surely Allah can turn the darkness of your life into happiness and prosperity.,religious
663,"May the Almighty grant them ease and comfort those who've lost loved ones.

#earthquake #Turkey #Syria",religious
664,Allah is my Protector!,religious
665,"Ya Allah, I hand all my situations over to You. Humble me. Show me what steps to take. And help me to trust You every single day.",religious
666,The people who love you today and hurt you tomorrow may love you again the day after. It's all in Allah's control. He controls our hearts.,religious
667,"It brings us great joy to be able to help the elders of our community. These are people who have grown old in worship; what an honour it is to serve them!

http://islamicstrength.org",religious
668,Allahumma barik ,religious
669,"Allaahumma 'innee 'as'aluka 'ilman naafi'an, wa rizqan tayyiban, Wa alaykum salam 'amalan mutagabbalan. Aameen",religious
670,"Without Allah, I am nothing.",religious
671,"O, Allah.. We seek refuge in You from a heart that is not humble, a soul that is not satisfied, a knowledge that is of no benefit, and a prayer that is not answered.",religious
672,May Allah turn our hardships into blessings ,religious
673,"We're nothing Without Allah He has blessed us with so much. 

Never forget to count your blessings and be grateful.",religious
674,"Ya Allah, when our bones are lying beneath the soil, when we are long forgotten, grant us people who will make dua for us endlessly.",religious
675,"Love for the sake of Allah is pure, selfless, and beautiful. And it is the only kind of love worth having.",religious
676,"Good or bad, everything in this life is a test. Allah tests us to see if we’re grateful. He tests us to see our reaction when His favors are withdrawn.",religious
677,"Being alive is a blessing, Alhamdulillah!",religious
678,"Improper nourishment leaves underprivileged families at a disadvantage, which results in them not partaking in the holy month's blessings.

This #Ramadan, share hope by feeding the fasting.

Donate - http://Linktr.ee/Islamicstrength",religious
679,"""Verily, Allah gives respite to the oppressor. But when He seizes him, He does not let him escape.""

 - Prophet Muhammad (ﷺ).",religious
680,"If you are facing hard times today, have faith and pray for a better tomorrow. Miracles do happen when you seek guidance from Allah.",religious
681,Do not laugh at someone's misery for Allah can take it away from them and place it upon you.,religious
682,"When I pretend to be strong, no one sees my hidden tears except Allah. When I’m sad &need a shoulder to cry on, no one supports me but Allah.",religious
683,Stay away from hurting others. The hurt you cause and the pain inflicted as a result may come back to harm you in a different way.,religious
684,"Say Alhamdulillah, because there's always something to be thankful for.",religious
685,"Your generous contribution helps us distribute foodstuff and cash support to vulnerable families. Thank you for not letting them down .

Help us continue. Donate Today.
 
Zenith/1212 373 076

http://Linktr.ee/Islamicstrength",religious
686,"Forgive me oh Allah, for I am a weak soul relying totally upon Your Mercy. ",religious
687,Be thankful for what you have!,religious
688,The worst mistake you could make is running back to negative people after the Almighty has removed them from your Life.,religious
689,"Oh Allah, protect us from being leaking buckets; those who follow up their good deeds with bad ones. May we not be among those who pray, fast & give charity but curse, swear, gossip & backbite without batting an eyelid. Keep us mindful of such behaviour.",religious
690,"If you love someone, pray for them. Pray for their peace. Pray for their growth. Pray for their success. Pray for their happiness.",religious
691,"Allah will never disappoint the sincere caller. Even when you think He hasn't answered you, He plans in your favor.",religious
692,"This Ramadan, strengthen your faith by sharing your blessings among those in need.

Feed vulnerable families and ease their fasts to multiply your rewards.

Share hope this Ramadan - http://linktr.ee/islamicstrength",religious
693,"Know that you will never fully understand everything that’s going on in your life. If you try to figure it all out, you may end up getting frustrated. Leave it to Allah. That’s His job. Your job is to trust Him. Without a doubt!",religious
694,"You are Bringing hope through food aid. Your Contributions are doing great things. Thank you .

 http://Islamicstrength.org",religious
695,May Allah replace your sadness with peace and happiness.,religious
696,"To Allah ˹alone˺ belongs the kingdom of the heavens and the earth. He creates whatever He wills. 

He blesses whoever He wills with daughters, and blesses whoever He wills with sons, or grants both, sons and daughters, ˹to whoever He wills˺, and leaves whoever He wills infertile.… Show more",religious
697,"The more you seek and grow in your relationship with Allah, the less attractive sin is. Give Allah the desires of your heart.",religious
698,"Arrogance and pride were the reasons Satan was expelled from paradise. 

Do not let it be the reason you don't enter paradise.",religious
699,"People will sacrifice sleep to be successful in this world but people won't sacrifice sleep to be successful in the next world.
 #Fajr",religious
700,Change yourself to please Allah.,religious
701,Many lessons in life turn out to be a blessing! Allah is not trying to mess with you. He is trying to bless you! Draw closer to Him.,religious
702,"As the countdown continues we have approximately 47 DAYS UNTIL RAMADAN, the month of fasting and forgiveness! 

Let us make the effort to prepare for the blessed month through regular fasting and charity.

 Make a donation TODAY: http://Linktr.ee/Islamicstrength",religious
703,"Allah will never Leave you empty. He'll replace everything you lost. 

May HE bless you with everything you praying for.",religious
704,"Allah ﷻ is the most merciful and He loves to forgive. No matter how great sin or how often it is repeated, Allah's mercy is greater.",religious
705,Your donations feed the poor. Give life-saving nutritious meals to those who need it most. Thank you ,religious
706,Treat everyone with kindness even those who are rude to you. Not because they are nice but because you are a Muslim.,religious
707,Nothing is impossible for Allah. Pour your heart out to Him and ask whatever you need from Him. He can and He will take care of you.,religious
708,"May Allah bless our parents for sacrificing so much for our well-being, comfort and success. Grant them with the highest level of Jannah.",religious
709,"When Allah closes a door, stop focusing on it, there's a reason behind it. Prepare yourself for the future doors Allah will open.",religious
710,"When you start acting upon the truth of Islam, you're may face some animosity. So did our Prophet ﷺ so stay strong. Allah is enough for you.",religious
711,Pray for them ,religious
712,"We all fight battles. No one knows except Allah. Just remember, He knows all. And He can help you all. There's no pain Allah doesn't understand. There's no struggle Allah doesn't know. There's no cry Allah doesn't hear.",religious
713,Being positive is one of the main things you need for survival. Appreciate where you are in life. Thank Allah always!,religious
714,May Allah be pleased with us ,religious
715,"Whenever you feel alone, remind yourself that Allah has sent everyone away from you so that you can be alone with Him.",religious
716,"May Allah grant every sick believer complete shifa, expiate their sins for every moment of suffering and grant them a quick recovery.",religious
717,"Free yourself from worries & pain by relying only on Allah. Be patient, your time is yet to come. Allah knows your struggles. He hears your prayers!",religious
718,"May the Almighty make it easy for him, and use him as a means to better Nigeria. Aameen.",religious
719,"Encouraging those doing good work, praying for them or assisting them in any way ensures that we are rewarded too.",religious
720,"If Allah has written happiness for you, then no one on earth can rob you of this. And if Allah has written for your heart to be broken, then no one will be able to remedy it except Him.",religious
721,"If satan has entered your heart, evil will look beautiful to you and goodwill seem tiring and exhausting.",religious
722,"As the countdown continues we have approximately 35 DAYS UNTIL RAMADAN, the month of forgiveness and blessings! 

Let us make the effort to prepare for the blessed month through regular fasting and charity.

 Make a donation TODAY via: http://Linktr.ee/Islamicstrength",religious
723,"O, Allah! I seek refuge in You from the trials and the torment of the Fire and from the evils of wealth and poverty.",religious
724,"Love for the sake of Allah is pure, selfless, and beautiful. it is the only kind of love worth having.",religious
725,Sabr is not easy but it’s worth it,religious
726,"For every pain that you feel in this world, there's a reward for it in the next.",religious
727,"''Shun defaming people, admonish them, call people to embrace unity, seeking beneficial knowledge from scholars be it religious which is more virtuous or secular knowledge, benefit yourself and participate in your nation's building''",religious
728,We often deceive ourselves into thinking we are greater than others and that our acts of worship hold more weight. Don't! Avoid self-praise.,religious
729,"Our prayers have no expiration date. You never know when, where or how Allah will answer.",religious
730,May this Ramadan be the one that finally changes our hearts to stay steadfast on our Deen all year long.,religious
731,"We try to avoid Death with medicines, but we don't try to avoid Hell with faith in Allah and good deeds. The truth is we can avoid Hell but can't avoid Death! Allah says: ""Everyone shall taste death"" ""And whoever does righteous deeds, whether male or female, while being a… Show more",religious
732,One of the signs that you have that special connection with your Creator is when criticism and praise don't matter to you. You're at peace.,religious
733,"Ya Allah, help me become a better Muslim.",religious
734,"Ya Allah, protect me from my pride and my ego",religious
735,"If you want peace of mind in this Dunya and Akhirah; pray, forgive others, omit sins, purify the heart from diseases, help others & spread the goodness!",religious
736,"O Allah, lift my heart, relieve my burdens, and make me of those who put their trust in You for all their affairs.",religious
737,"Keep believing, expecting and obeying Allah. Don’t get tired of doing the right thing. One word from Allah can turn it all around.",religious
738,"Sometimes we need to detach ourselves from absolutely everything, close our eyes and just have a moment with Allah.",religious
