,Unnamed: 0,Tweets
350,350,"I promise this crackdown against our workers will achieve nothing, except strengthening resolve.
Don't do it. Not for us. For Pakistan.
In Peshawar, young 
@azharkaasifzai
 has been arrested & 
@ikramkhatana75
's house raided. His brother was picked up. We stand with our workers."
351,351,"Imran Khan's Pakistan

VC:
@markhor_22
 

#StatesmanSpeech"
352,352,"We are not criminals of the nation
No loot pockets full of money
Right stands with justice
They just ask for freedom
That is why they are raised
Unjustly persecuted #ReleaseAzharMashwani #ReleaseHassaanNiazi"
353,353,The crowd is not the nation.
354,354,"Lahore has done amazing! Mashallah
 #true_freedom_meeting"
355,355,"After being bailed in Quetta city, shortly in Islamabad
@HniaziISF
  The guarantee will be discussed. Hope justice will be served. Inshallah Hasan will get freedom."
356,356,The rush started the rush!!! Tout that foam came out of the mouth!
357,357,"""Time for you to change""

Let no one celebrate the day of despair because of oppression today, today is our day to answer face to face, by going to the rally in a peaceful manner - rain or storm, if you stand with Khan today, you can give a knockout punch. Here are the oppressors- Come, let's change the time all together- #حقيقي_ازادي_جلسة"
358,358,"PTI Social Media Sindh Head Arshad Siddiqui missing case

PTI Member of Sindh Assembly Raja Azhar, Advocate Dr Shahab Imam, Nawaz Mandukhel Police Station reached Baloch Colony.

Arshad Siddiqui's brother Muhammad Ahsan was also present in the police station along with PTI leaders
#ReleaseArshadSiddiqui"
359,359,"Focal person to Ex PM Imran Khan, Azhar Mashwani has been abducted by FIA on the orders of the fascist Govt of Pakistan.- We demand his immediate release. 

#ReleaseAzharMashwani"
360,360,"Hasan Niazi came to study from abroad, had big dreams, wanted to do something for Pakistan, he was caught in a fake case despite being on bail, then he did what he likes to do, stripped his clothes and beat him, I could never have imagined. Our state can sink so low. Imran ... Show more"
361,361,"From May 25, 2022 to March 18, 2023, 41 FIRs have been registered against PTI officials and workers in Islamabad alone. Increasingly, citizens feel insecure
#PakUnderFascism"
362,362,"Supreme Court Bar Association of Pakistan in collaboration with Lahore High Court Bar Association is holding All Pakistan #LawyersConvention on March 29, 2023 on #SupremacyOfConstitution and Rule of Law."
363,363,"When the movement for the restoration of the judiciary was established in the country, Imran Khan stood in the front row with his lawyers! Today, the Supreme Court is being attacked by the elites, so the captain has become a shield for his judiciary/honorable judges. Chief Justice Sir! You become the shield of the Constitution, the apparent and hidden conspirators cannot harm you, God willing."
364,364,"Karachi cannot be fooled by the new military.
@BBhuttoZardari
The people of Karachi know the destruction of 30 years of Jamaat!
#PTIRestoringKarachi #PTIRestoringNA243
#PTIRestoringNA244"
365,365,"It is not enough for anyone to stop the path of freedom!

VC:
@zeeshanimranpti
 #PakistanUnderFascism"
366,366,"Kindly Recite this Ayat karima 10 times For @MashwaniAzhar Safety..
And reply done.. 
Or just read this..
Allah iska ajar day ga..
Jo Allah k kalam main Barkat hai Wo kisi cheez main nahi..
#ReleaseAzharMashwani 
#اظہر_مشوانی_کو_رہا_کرو"
367,367,"Fascism continues against PTI social media team:

Obaidur Rehman: Former Sindh leader, house raided, brother arrested.
 Masoom Siddiqui: Raid on former Sindh leader's house.
Fahad Siddiqui: Brother of Sindh's leader Ago.
 Majid Tajik - Balochistan Lead Kidnapping"
368,368,"Madness and love gives freedom!
@ImranKhanPTI
 Sir, this nation has now decided that under your leadership it will continue to achieve #true_freedom, no matter what trials it has to go through!
This passion has now turned into love.

#Meeting_is_not_a_referendum"
369,369,Many have asked me about the political situation in Pakistan. Our government has assured me it is aware of the reports and that we are in close contact with our High Commissioner in Islamabad and are monitoring this quickly evolving situation closely.
370,370,"Mere Pakistaniyo! Remember that these enslaved thugs this disgusting frypan & bootpolish wali regime backed up with establishment will try all they can to stop you lekin today's the day to break the idols of fear & chains of slavery!
#چلو_چلو_مینار_پاکستان_چلو #حقیقی_آزادی_جلسہ"
371,371,If they feel that by bullying @ANPMarkaz leadership they can force us to shut this program they must remember; we never backed down from terror threats so these paid trolls are not going to scare us . It’s going to take some time to clean their mess of 9 years
372,372,List of victims in PTI SMT is increasing by the hour. Most of us have worked together for more than a decade for Naya Pakistan; have seen lots of ups & downs but never this level of fascism. This should have never happened; they bleed Green & are true Patriots!#BehindYouPTISMT
373,373,"At present, raids are being conducted on the homes of social media workers in Karachi. The houses of Masoom Siddiqui, Obaidur Rehman and Fahid Siddiqui have been raided by unknown persons.

With such actions, the fascist government thinks that Imran Khan's popularity will decrease. People of short mind"
374,374,Legal point
375,375,We stand with the Constitution #NationSupportsCJP
376,376,"Keep reciting Ayat karima! and Yaa Salamu pls

And not to forget Islamabad and Rawalpindi people 
PROTEST against the disappearance of 
@MashwaniAzhar
 is 
Tomorrow Inshallah 
Tuesday, 28th March
At 2 Pm at
Islamabad Press Club
#ReleaseAzharMashwani"
377,377,"Niazi raised the slogan of Tikar

Freedom Freedom Freedom"
378,378,"An amazing speech by Imran Khan!

Exposed the fascism of PDM’s regime however didn’t express any desire to seek revenge despite them crossing every limit!

A solid economic plan with major focus on human development and stressed on the rule of law!

A true #StatesmanSpeech "
379,379,"Opposition leader in the Senate, Senator Dr. Shehzad Wasim's bold address to the joint session of the Parliament-
@dswpti
#PakistanUnderFascism"
380,380,"Sharif mafia and PDM regime is m again in action to malign and pressurise Honourable Chief Justice of Pakistan!

Motive is to divide, malign and coerce judiciary to subvert Constitution and delay elections. Pakistan’s Nation completely rejects this act, as #NationSupportsCJP !"
381,381,"Despite the obstacles, a large number of people are present in the meeting hall"
382,382,"Last night, Azhar Mashwani's brother submitted a kidnapping request at Green Town Lahore police station, but the police refused to file an FIR due to the pressure of unknown persons.

While no organization is confirming the arrest of Azhar Mashwani.

#ReleaseAzharMashwani"
383,383,"Even my car, which was parked nearby and had no occupants, was attacked and its windows were broken. This simple fascism is being resorted to to intimidate the people/citizens who support Tehreek-e-Insaaf on the pat of neutrals and the IG Islamabad."
384,384,"enough! The police in Punjab and Islamabad are brazenly flouting the laws to target Tehreek-e-Insaf. Today afternoon, Azhar Mashwani was picked up from Lahore and where he was taken is still unknown. On March 18, Senator Shibli Faraz and Umar Sultan entered the court complex. Of"
385,385,"People's referendum True freedom
 #true_freedom_meeting"
386,386,"Police has abducted our friend 
@FahadJSiddiqui1
 from his home a few hours back. 
@UbaidIntellect1
 house was raided & they picked his brother up along with all the phones n devices.
This is happening in Karachi too, where volunteers for PTI social media are being targeted."
387,387,"On October 18, 2022, an application was filed by me in the Supreme Judicial Council against the unconstitutional and illegal actions of the current Chief Election Commissioner.
I request the Chief Justice of the Supreme Court to immediately appoint him for hearing."
388,388,"On 23 March Azhar Mashwani was abducted & he remains a Missing Person whereabouts unknown. He has committed no crime but is in all probability being tortured into accepting a forced ""confession"" which no one will believe except those full of vengeance. Reporting case to UN WGEID."
389,389,"On March 23 last year
Pakistan was hosting 57 Islamic countries
And this year, Pakistan is removing the bodies of the poor from the flour mills
#imported_government_disapproved"
390,390,Al Arabya reports on the successful Jalsa at Minar E Pakistan:
391,391,"Khyber Pakhtunkhwa Timur on the embarrassing scenes during the supply of flour
@Jhagra
 5 questions of

During the supply of flour, the poor continued to be humiliated, the Tehreek-e-Insaf government provided money to the poor with dignity through the Ehsaas program, but did not humiliate anyone. Provincial people will not forget this humiliation!"
392,392,Splendid drone shot of yesterday’s Jalsa!
393,393,"Story of Last 7 Days! 
100s of Illegal Raids & Kidnappings.
Curfew in Lahore with Containers, no one allowed from outside.
Fake FIRs and State terrorism on Ppl. 
Media Blackout!

Still,
You Loose, LHR Win.  
#جلسہ_نہیں_ریفرینڈم_ہے 
#حقیقی_آزادی_جلسہ 
 #چلو_چلو_مینار_پاکستان_چلو"
394,394,"Bravo 
@BOLNETWORK
 

360k viewers on Bol tv at 1.20am.  First time in Pakistan and it is more than CNN’s usual worldwide streaming"
395,395,"The whole country has woken up!
#true_freedom_meeting
Singer: Irfan Azam"
396,396,"After the murderous attack on himself, Imran Khan will once again address the public meeting today and the place will be the same from where Imran Khan's movement started on the path of popularity, in which there is no rival to Imran Khan."
397,397,State can indulge in all manner of fascism to prevent ppl from coming to PTI jalsa at Minar i Pakistan but people will come & they have come in  massive numbers defying all impediments. #جلسہ_نہیں_ریفرینڈم_ہے #حقیقی_آزادی_جلسہ
398,398,"Hello 
@GOVUK
 @FCDOGovUK
 a British citizen Shahid Hussain has been abducted in Pakistan. Why aren’t you taking any action?"
399,399,"Arshad Siddiqui has been illegally abducted and it's been more than 30 Hours Now, he's disappeared,Police not launching FIR nor accepting application for disappearance, are we in a banana republic? People safety is state responsibility,where is our state?

 #ReleaseArshadSiddiqui"
400,400,"In Minar Pakistan Azadi Jalsa, men enter through Gate No. 1 and Gate No. 5, while Gate No. 4 is reserved for women and families.
 #true_freedom_meeting"
401,401,"Seeing Hasan today, the little illusion and belief that was left was also broken. I don't know how Azhar Bhai will be. How can man be so cruel? Only power and power that has to go one day, why is it so proud of us humans!
  A person who has the fear of God in his heart is... Show more"
402,402,A rally is taking place at the meeting hall and a bigger rally is taking place outside on the streets.
403,403,"Congressmen 
@tedlieu
 raised concerns regarding the consistent violations of human rights, and increasing tensions in Pakistan:"
404,404,"President PTI London 
@Waqas_Sagar1
 writes to Amnesty Intl. regarding abduction of 
@MashwaniAzhar
 n illegal detention of 
@HniaziISF
 .This is one of the several correspondences that PTI London has had with numerous HR orgs including Amnesty over the months.
#ReleaseAzharMashwani"
405,405,"The worst shelling and brutality was inflicted by invading my house from three sides just to execute a warrant against the law. Imran Khan
 #true_freedom_meeting"
406,406,"And the campaign will pass by night
You will die your death in the night
It is time for a ray of sunshine to come from the horizon
The night will be broken and scattered like a mirror

#Meeting_is_not_a_referendum
#Let's_Let's_Minar_Pakistan_Let's go
#true_freedom_meeting"
407,407,"Chairman Imran Khan’s focal person for monitoring organisational activities, Shahid Hussain has just been abducted from liberty, Lahore. Imported govt going any length to escape from public and elections "
408,408,"Torture, abduction and arrests on the social media tiger of the captain cannot reduce the emotions of the social media activist, money mafia intoxicated with power, take care, remember! You cannot defeat this movement of real freedom by torture and kidnapping, stay safe our social media heroes.

#BehindYouPTISMT"
409,409,"The controversy being created with respect to the Supreme Court is nothing more than a pressure tactic.

The constitutional requirement of holding elections no later than 90 days from the dissolution of assemblies is unambiguous and undisputed.

#NationSupportsCJP"
410,410,"Azhar, this one is for you! I know you would have wanted PTI to dominate today; we achieved it. Referendum one is trending Worldwide too. We were all happy to see your mention in Chairman's speech, thanks for your bravery. Waiting anxiously for your release! #ReleaseAzharMashwani"
411,411,"Quite simply unbelievable! One of #Pakistan’s principal law enforcers saying these things publicly. He needs to apologize and be sacked. 
@ImranKhanPTI"
412,412,"Truck full of Atta moving with 100s desperately clinging on. PDM should play their failed politics elsewhere, not on humiliating people & putting lives at stake!"
413,413,"Al Jazeera TV correspondent wonders why PTI workers are being arrested with unprovoked violence

Everyone knows who is unknown
#State_terrorism_is_unapproved"
414,414,"Well, the establishment has put a cross on my name, but the establishment should tell me what is their plan to get the country out of this crisis? Imran Khan.
@ImranKhanPTI
 
#ActiveInsafians
#Let's_Let's_Minar_Pakistan_Let's go
#true_freedom_meeting"
415,415,اِیَّاكَ نَعْبُدُ وَ اِیَّاكَ نَسْتَعِیْنُؕ
416,416,"Former MPA of PTI Rawalpindi Muhammad Arif Abbasi sahib was arrested from Islamabad.

Shame on you!! #PakistanUnderFascism"
417,417,"“We will restart Health Card, will improve Ehsaas, Kamyab Jawan and houses for poor people”-
@ImranKhanPTI
 #جلسہ_نہیں_ریفرینڈم_ہے"
418,418,"“Azhar Mashwani is the heart of our social media. Making him missing person is absolutely not acceptable”-
@fawadchaudhry
 #ReleaseAzharMashwani"
419,419,"FULL GOING UNDERGROUND INTERVIEW: Ex-Prime Minister Imran Khan: #Pakistan Entering The WORST FORM of Fascism!
@ImranKhanPTI
 @PTIofficial
 #ImranKhan #imrankhanPTI #ImranKhanArrest #PTIOfficial"
420,420,"For the sake of achieving your true freedom, participate in the Minar Pakistan Jalsa today and give a united message that we will not accept anyone's slavery.
#true_freedom_meeting"
421,421,"1- @KP_Police1 raids our homes for the 3rd time in 3 days, without showing any legal warrant or even an FIR @AliAminKhanPTI is having bails in all cases & there's nothing pending from almost 50 fake cases registered against him. He is being targeted for standing tall with our..."
422,422,"A leader is one who bravely faces the situation and keeps the hopes of his people alive no matter what the situation is like Khan Sahib gave the economic plan.



#StatesmanSpeech"
423,423,"No arrest warrants, No FIRs, No one has accepted the custody of Azhar Mashwani even after 14 hours since he is missing.

Absolutely shameful! #ReleaseAzharMashwani immediately."
424,424,"Its shameful how PTI workers are being arrested in Islamabad today. Why are people not in even in uniform putting our people in prison vans!
#PakistanUnderFascism"
425,425,"If you want that there is no alleged abduction like Azhar Mashwani from your house tomorrow, then go out today at 3 pm and go to Lahore Press Club and register your protest.
#Keep_Azhar_Mishwani_Ko
#ReleaseAzharMashwani"
426,426,"Despite all the government's fascism and high-handed tactics, a historic rally will be held today at Minar Pakistan, the public referendum will prove that they stand with the supremacy of the constitution and democracy and true freedom in the country.
#true_freedom_meeting"
427,427,"The worst fascism continues against the PTI social media team of the fascist regime:
Some time ago, unidentified people dressed in plain clothes raided the house of PTI SMT Sindh member Masoom Siddiqui. The wife's mobile phone was taken away. Another member of SMT Sindh Fahad Siddiqui was abducted
@MasumSiddiqui
… Show more"
428,428,"What Dr. Mehwish is saying in this video is the voice of all Pakistanis. We all are raising our voices for the survival of Pakistan. The voice of truth is not suppressed. The name and mark of the oppressors are erased from this world 
#PakistanUnderFasicsm"
429,429,"Despite draconian crackdown on ⁦
@PTIofficial
⁩ workers, attempts to ban the party, hundreds of cases against leadership and imposed ban on PTI coverage, containers installed in Lahore, internet service being shut down in many areas, this is how #Lahore balsa looked tonight."
430,430,"This isn’t Lahore, this is just 1000s gathered in a working class, Urdu speaking neighbourhood in Karachi gathered to listen to Khan Sb’s speech at midnight. Remember, this is one of MQM’s legacy strongholds where they won more than 150,000 votes in 2013"
431,431,Scenes of Chairman PTI Imran Khan's appearance in Lahore High Court today.
432,432,"In 1940, our founders laid the foundation for a free nation. This year we renew our pledge of true freedom for our homeland Pakistan. via
@majidnext
 

#true_freedom_meeting
#Let's_Let's_Minar_Pakistan_Let's go"
433,433,"Full protest demonstration outside Lahore Press Club against the abduction of focal person Chairman Pakistan Tehreek-e-Insaf Azhar Mashwani.
#Keep_Azhar_Mishwani_Ko
@PTIofficial
 @ImranKhanPTI
 @MahnoorAzhar_
 @MashwaniAzhar
 @AzamKhanSwatiPk"
434,434,"After the release of the activists arrested after the Zaman Park attack, Zaman Park arrived; Imran Khan himself welcomed his heroes, interacted with them in detail.
#ReleaseAzharMashwani"
435,435,"The imposed regime's Interior Minister, Rana Sanaullah, says Imran Khan threatens their very existence and must be eliminated, even if the means to achieve that are undemocratic and unprincipled.

Via 
@PTIOfficialUSA"
436,436,"If we allow the constitution to be killed, then it will not stop, Imran Khan's address to the nation"
437,437,"My leader's speech proved again today that he is a leader who puts the interest of the country and the nation above his personal interest


#StatesmanSpeech"
438,438,Imran Khan has defeated this government in the field of popularity. Imran Khan has proved his popularity among the people at every level.
439,439,"Political victimization in #Pakistan is at its peak. Thousands of workers arrested, custodial torture is rising, right to organize is not existing,#Imran khan’s life is in danger.What we have shown so far is just a tip of iceberg. We will be compelled to do at a different level"
440,440,"It has been 4 days now, and Azhar Mashwani still couldn’t be produced in any court, still no FIR has been presented.

Law of the jungle is not acceptable, #ReleaseAzharMashwani immediately!!"
441,441,"Judiciary doesn't need to be friendly, only fair and just."
442,442,"The abduction of 
@MashwaniAzhar
 is again an attack on freedom of speech which is already under siege in this government. 
 #ReleaseAzharMashwani"
443,443,"Islamabad police lathi-charged peaceful PTI workers for no reason - Al Jazeera-affiliated journalist Asad Baig described the situation with his own eyes.
@AssedBaig"
444,444,The lady doctor was also arrested from the hospital. The reign of fascism
445,445,"#BehindYouPTISMT
#PAKISTANUNDERFACISM"
446,446,"“The coming week is extremely important for Pakistan. The courts knows that entire Pakistan stands behind them”-
@Asad_Umar"
447,447,Massive crowd at Minar E Pakistan today! #حقیقی_آزادی_جلسہ
448,448,"Hundreds of people have been arrested, roads are blocked, police raided hundreds of houses and entered into the house without warrants only to sabotage todays Jalsa in Lahore. This all is happening in the month of Ramadan > #حقیقی_آذادی_جلسہ"
449,449,I am a die Heart supporter of Khan sab and every single time he taught us to respect our prestigious institutes specially he talked about Judiciary narrating that “ All Are hopes are from Judicial System only they can save Pakistan” now see PDM’s reaction #NationSupportsCJP
450,450,"Azhar Mashwani is not a terrorist, he is not a bandit, he did not steal the nation's money and take NR - release Azhar Mashwani! #ReleaseAzharMashwani"
451,451,"Azhar Mashwani is a  young voice of millions . Harming him will be counter productive &will set another example of terror by handlers who will be defeated by law, ethics, decency &Constitution . Therefore keeping him illegal will bring another charge sheet #ReleaseAzharMashwani"
452,452,"My father is an overseas Pakistani. I have never seen him cry my entire life but yesterday, when we FaceTimed him, he kept bursting into tears every time he tried to explain what the jalsa meant to him. Ya Allah, we deserve an Azaad Pakistan now"
453,453,"Dear magistrates / Judges,
@MashwaniAzhar
 has been abducted since almost 5 days now, almost 120h. There has been no FIR, warrant or responsibility for his custody.

Today as you hear the case of this honest men, please let there be a speedy justice. Please #ReleaseAzharMashwani… Show more"
454,454,Enough is enough! Immediately #ReleaseAzharMashwani !!
455,455,"If Azhar Mashwani had been released today, Minar Pakistan would have been busy preparing for the Jalsa and campaigning. But today, 48 hours have passed since his disappearance, but there is no news."
456,456,"Minar Pakistan Jalsa will be a public referendum, God willing, the nation will prove that it stands with democracy, rule of law and true freedom.
 #true_freedom_meeting"
457,457,"Zehra Noor expressing her views regarding the security of Tehreek-e-Insaf workers and Chairman Imran Khan and raising her voice for the right.

#Zaban_E_Khalq
#PTISpaceSession"
458,458,"Your Zakat enables us to change lives. Together we can #EasetheBurdenofCancer and make a difference that will last a lifetime. This Ramadan, give your #Zakat and donations to Shaukat Khanum Hospitals for deserving cancer patients.
Check it out! http://bit.ly/Zakat23"
459,459,"Alhamdulillah performed Umrah. Lots of prayers for Pakistan and countrymen. Just watching the coverage, I realized that despite all the tactics, the Pakistanis once again showed independent thinking last night."
460,460,"Imran Khan put his agenda in front of the people to get the country out of crisis.
Investment by Overseas Pakistanis,
increase in exports,
Increase in IT exports,
tourism, mining,
Focus on Small Medium Industry,
focus on agriculture,
Restructuring of public corporations,
In tax collection… Show more"
461,461,"Fascism is being unleashed against every PTI leader. After Punjab, now caretaker government in KP is targeting KP leadership!"
462,462,"Protecting democracy is a sacred duty. It doesn't matter where: America, Iran, Pakistan, Brazil. We need to stand together to safeguard democratic values. Together, let's defend freedom and liberty. #DemocracyMatters"
463,463,"Just as Maryam Bibi's wish is that the entire constitution should be applied only to Imran Khan, so it is written in the same constitution that elections should be held within ninety days of Maryam Bibi. Athar Kazmi"
464,464,"""Imran is afraid, Imran will happen""

Since April 9, the mountains of oppression have been broken on this nation, and thousands of attempts have been made to crush the people's aspirations with the force of the baton which failed, the people broke the idols of fear and gave their referendum to the fascist forces.

#true_freedom_meeting"
465,465,"Cc: 
@CharlieCamp6ell
 
@KenRoth
@KSaloomey
 
@yvonneridley
 
@JohnReedwrites
 
@EmbJournalist
  
@daniofficialfly
 
@ClaudeRakisits
 
@amandaruthprice
  
@marycjordan
 
@DerekJGrossman"
466,466,"This is the battle for your right and freedom. Participate in the Minar Pakistan Jalsa and give a united message that today's Pakistanis want a free Pakistan, slavery will no longer exist.
VC:
@AwaisYounasPTI
#true_freedom_meeting"
467,467,"Thank you Zinda Dalan Lahore.
#StatesmanSpeech"
468,468,Worst form of crackdown on PTI SMT by the fascist regime! #BehindYouPTISMT
469,469,"People of Lahore, today is your day. Head towards Minar Pakistan and answer oppressive rulers face to face - #حقيقي_ازادي_جلسه"
470,470,"So lucky to be alive in Imran Khan's era. 

What a power show this is despite so much blockage and fascism in Lahore. Indeed, it's not a mere Jalsa, it's a Referendum. IK is coming!

 #جلسہ_نہیں_ریفرینڈم_ہے"
471,471,شرمناک
472,472,"More on the amazing ECP order!
On 8 Feb CS & IG Punjab briefed ECP about an IED blast in Jaffar Express Sahiwal that took place on 16 Feb, 8 days in the future!
Remember, you can fool some of the people some of the time, but you can't fool all of the people all of the time!"
473,473,"Members of the Punjab social media team covering the successful rally of Pakistan Tehreek-e-Insaaf at Manar Pakistan
@StaunchInsafi
 @KaleemHafeezPK
 @Hamzarsd
  @Tahirnwz
 @riziqazi
 @chusmanali420
 @CHhammas12"
474,474,Massive crowd is present in Lahore today!! #حقیقی_آزادی_جلسہ
475,475,"These are a few among thousands that were picked, tortured, humiliated, and thrown to jail because they demanded their constitutional right of holding free and fair elections to elect their representatives."
476,476,"Visited 
@ikramkhatana75
, our young KP SM lead; a soft spoken middle class youth who needs to be able to see a Pakistan that respects his like & gives them opportunity.
To raid his home, nip his brother & implicate him in an FIR without substance; is this the Pakistan we want?"
477,477,This is humiliating the people of Pakistan. Shame on the PDM for not thinking about a better mechanism for providing relief to the public. Absolutely shameful!
478,478,"Punjab has turned the dice. Lahoris rebelled against oppression and oppression.
Imran Khan proved to be invincible till date."
479,479,"Fascism is at it's peak, innocent people of Pakistan has been arrested. Loud voices are being suppressed, The sacred constitution of Pakistan has been trampled upon.
The Supreme Court is the only and last hope of protecting the Constitution
#حقیقی_آزادی_جلسہ"
480,480,"Attention
@UN
 @amnesty
 @Declaracion
 @hrw
 @UN_HRC
 @UNHumanRights
 @BBCWorld
 @CNN
 @ClaudeRakisits
 @PTIofficial
 
This is the character of Interior minister in Pakistan,openly threatening the elimination of 
@ImranKhanPTI
. Remember Imran Khan already suffered  Assassination attempt in"
481,481,"“The way this country is being run we are again heading towards FATF’s grey list and sanctions”-
@fawadchaudhry"
482,482,"O homeland, when you called, the blood rose
Your sons are your soldiers

We are the ones who are more delicate than silk and cotton wool
We are John and clash with steel

We are the ones who can cut honor
We are the ones who swear by our honor
#true_freedom_meeting"
483,483,"Almost 100h, and Azhar Mashwani still couldn’t be produced in any court, still no FIR has been presented.

#ReleaseAzharMashwani immediately!!"
484,484,"For the release of educated youth like Hasan Niazi, Azhar Mashwani, the innocent imprisonment and labor of Pakistanis, against the highest inflation in history and for the referendum of the real freedom war of the country, come to Minar Pakistan today on March 25 and tell the thieves that we will somehow Not in front of you... Show more"
485,485,Human rights are being violated outside the institution of justice.
486,486,"PTI Chairman 
@ImranKhanPTI
 talks to NPR’s Steve Inskeep:"
487,487,"“Today our main problems are all connected with absence of rule of law”-
@ImranKhanPTI
 #حقیقی_آزادی_جلسہ"
488,488,"NEW EPISODE OF GOING UNDERGROUND:

Ex-Prime Minister Imran Khan: Pakistan Entering The WORST FORM of Fascism!"
489,489,"2000 arrested 3000 houses were raided Harassment by agencies all roads of Lahore were blocked all entrances were blocked and here is the Public Rally of PTI at midnight… Lahore 4 ⁦
@ImranKhanPTI
⁩"
490,490,"Mar 23, 1940, Quaid-e-Azam gave a jolt to the British & Congress by holding a power show at Minar-e-Pakistan. 

83 yrs later, Mar 25, 2023 
@ImranKhanPTI
 follows his footsteps & delivers a clear message to PDM & Co; Pakistanis have broken the shackles of fear.
#حقیقی_آزادی_جلسہ"
491,491,"64 seconds to:

~No force no army can stop an idea whose time has come! ~"
492,492,"It is time for the legal community and the entire nation to stand with the Supreme Court and the Constitution. Imran Khan

 #true_freedom_meeting"
493,493,Chairman Imran Khan will give an important address to the nation at 10:30 today.
494,494,"In my 40-year political career, there has never been such a dark period as today. The worst repression is being done with political opponents.
Remember thrones and crowns do not last forever. As much as you are oppressing the people, pray for Imran Khan's patience, otherwise the hands of the people will be on your neck. be aware"
495,495,"My husband @MashwaniAzhar is missing from 2.51 pm from home..
He went out for Zaman park
 And his last seen is 2.51 pm..
If Anyone knows anything.. 
Let me know.. "
496,496,"These 4 unarmed civilians, one of whom is our official photographer, were with IK car on way to IHC & were arrested without having committed any crime & now apparently taken to Ramna police station. Then we are targeted for criticising the ICT police!"
497,497,"Major Tahir Sadiq called on PTI Chairman 
@ImranKhanPTI"
498,498,"Islamabad/Rawalpindi 
PROTEST against the enforced disappearance/abduction of our brother 
@MashwaniAzhar
Tomorrow, Tuesday, 28th March
2.00 PM 
Islamabad Press Club
#ReleaseAzharMashwani"
499,499,"Listening carefully, the child broke the idols of fear. Will the rulers file a case of terrorism, rebellion against this innocent child of fear? Or his obsession will be called freedom."
500,500,"There is a lock on the tongue
Every soul is soulless
Every hundred deaths are dances
Life is very precious here
Law breakers here jail breakers
The devil casts a shadow on justice here
Everyone is welcome here
Aamir has opened such a claw
  There is a roundup of the oppressed
The look of the oppressor is stubborn
#ReleaseArshadSiddiqui
@ArshadSidiqi"
501,501,"[With English Subtitles]

This is Hafiz Zakir, he is a political worker of Pakistan Tehreek e Insaf, he was kidnapped by the current regime and then tortured. He paid a heavy price for loving his country and going to meet his leader! #PakistanUnderFascism"
502,502,Special dua for @ImranKhanPTI
503,503,"The people are no longer stupid, the political project of 1985 is about to die its political death in Pakistan. Saad Rasool"
504,504,"Currently 2200 of our workers are in police custody. Does this happen in any democratic country in the world? Pakistan has a fascist government and it is constantly failing to create a narrative.
@IftikharDurani"
505,505,"Along with a large number of parliamentarians and workers who came from Bahawalpur, they are present in the camp of South Punjab outside Zaman Park to protect Chairman Tehreek-e-Insaf Imran Khan."
506,506,"PTI vs PDM's fascist regime. 

The difference is clear."
507,507,"We have informed every police station since last night but there is no news, the police station of the area is unable to file an FIR of missing person, they are not even accepting the application, it is a strange joke, the application of the constitution and law in our country has been suspended. Is???

#PakistanUnderFascism
#ReleaseArshadSiddiqui"
508,508,"The FIR against the illegal abduction of Azhar Mashwani has been cut in the complaint of his elder brother, the court is requested to immediately issue orders for the recovery of Azhar Mashwani and give severe punishment to the unknown persons who have kidnapped Azhar.
The illegal extra judicial forced abduction and custodial tortures"
509,509,"As 
@AimalWali
 says, thank you Shahbaz Sharif for this atta fiasco. Today in Mardan...
Let's lathi charge the poor we are humiliating for atta, so not only can we humiliate them, we can beat them up."
510,510,"When will you get out of this cage?
When they are all cut, then they will come out.
When will you leave?? When will you leave??
Amjad Nawaz
@amjadnawazusa
#true_freedom_meeting"
511,511,"This is the part behind the media containers from where the stage was not visible at all, only Khan Sahib's voice was heard."
512,512,"Our team member from Karachi 
@ArshadSidiqi
 has been missing since Morning as he left his home, there has been no contact with him, his phone switched off. It seems another case of illegal abduction of a simple Pakistani Citizen dreaming of a Pakistan with Justice, Humanity & Self… Show more"
513,513,"Pakistan Tehreek-e-Insaf leader Hammad Azhar's special conversation with Insaf TV regarding the Lahore Jalsa
@Hammad_Azhar
 
 #true_freedom_meeting"
514,514,"British Pakistani Ex Sec pti Overseas, Chairman Imran Khan’s Focal person for monitoring Shahid Hussain has been abducted from liberty market lahore. Koi FIR nai , This is the height of violation of human rights in Pakistan. #ReleaseShahidHussain"
515,515,"Imran Khan is invincible, many more people are sitting at home and supporting him than the number of people in the rally.
#StatesmanSpeech"
516,516,"Let there be some comparison.

A joint rally of PDM parties on the right side with no state obstruction.

And on the left, the meeting of the male believer Imran Khan, when there are obstacles on every major highway in Lahore!

 #Let's_Let's_Minar_Pakistan_Let's go
 #true_freedom_meeting
 #Meeting_is_not_a_referendum

PTI vs PDM"
517,517,"Like tsunami water
Such is the strong Mushwani

Whoever is a true Pakistani
This seems to be our vision

There is no doubt about your determination
So only Azhar Mashwani is

What the youth knows
He is our Azhar Mashwani
@MahnoorAzhar_
 
@MashwaniAzhar
 

#ReleaseAzharMashwani"
518,518,"20 billion rupees flour scandal within 2 months, which we have never seen in 10 years.

5 Questions Everyone Chief Minister Azam Khan, Prime Minister,
@ECP_Pakistan
, will ask the politicians of PDM, JUI and ANP who have contempt for the people."
519,519,"On the call of their leader Imran Khan, the zealous people of Lahore overcame all obstacles and declared their clear decision in Minar Pakistan.
VC:
@mishikhan_pti
#StatesmanSpeech"
